Date,Month,Year,Title,Content,Link
22,6,2015,Give the IIMs their freedom,"There is an irony here that is hard to miss. The three oldest Indian Institutes of Management — IIM Calcutta, IIM Ahmedabad and IIM Bangalore — were established many years before India embraced the market economy model. With recommendations that came from the Planning Commission and working in a socialist framework, they have functioned autonomously to evolve best management practices and, with some help from America, today figure among India’s best-known global brands. Over the years they have benefited from the autonomy granted to them, which has enabled them to work independently in deciding what is best for them. In the true sense of the term, the IIMs have essentially been market-oriented institutions. The government that is now at the helm has an avowedly pro-market disposition too, and has in the recent past cut budgetary support for many welfare measures. The real objective of seeking to impose controls on the management institutes — of which there are 13 today — has therefore perplexed observers. To be fair, the NDA government is not to be blamed entirely. The Congress-led UPA, under Minister Kapil Sibal, set the process going. A committee that he appointed was accused of pursuing the objective of out-and-out privatisation of the IIMs. The Ministry of Human Resource Development under Smriti Irani is now seeking to regulate them by means of the Indian Institutes of Management Bill, 2015, in the text of which the word ‘regulate’ recurs with regularity. The Bill is now in the public realm for comments and will of course pass through Parliament. There is reason to believe that the special status enjoyed by the institutes is being sought to be diluted by bringing in other business schools also within the ambit of the Bill. That is not to say the Bill is without any positive aspects. It promises to meet a long-pending demand to convert diplomas awarded by the IIMs into degrees.
But the real question is whether government control would help make these institutes centres of excellence. Public-funded institutes in India figure nowhere in the top 100 global ranking index. The Indian Institutes of Technology have functioned autonomously in deciding their own curriculum, yet evidently the government is seeking to interfere in their functioning. In the case of the IIMs Bill, it is not clear to what extent the government intends to meddle with the academic structure. What is evident is that major decisions can be taken only with prior government approval. Also, determining the fee structure, a contentious issue in the past, will be subject to governmental nod. The government ought to tread carefully here. It would be appropriate to take the IIMs along while giving final shape to the Bill, which has the potential to alter their structure.",https://www.thehindu.com/opinion/editorial/give-the-iims-their-freedom/article7339509.ece
22,6,2015,Hong Kong needs balance,"The decision of Hong Kong’s lawmakers last week to vote down a proposal put forth by Beijing to reform the city’s electoral system was hardly a surprise. The plan, which would give Hong Kong’s voters the right to directly elect their Chief Executive (CE) but from a list of pre-approved candidates, triggered large-scale protests last year when it was announced. Opponents say it is just another means for Beijing to retain control. Beijing’s explanation is that it is only doing what it promised to do at the time of Hong Kong’s transition from being a British colony to a special administrative region of China. Under the Hong Kong Basic Law, adopted by China in 1990, the CE would be elected by universal suffrage in 2017; but a committee would supervise the nominations. Hong Kong had been a British colony for over 150 years till it was handed over in 1997. All those years it was ruled by governors appointed by London. When the British withdrew, Beijing offered a semblance of democracy to Hong Kong under the ‘One Country, Two Systems’ principle. In contrast to the British-style appointment of governors, the city’s CE is now elected by a 1,200-member committee of Hong Kong’s elite.
Those who support Beijing’s latest reform plan say it is a step in the right direction in Hong Kong’s evolving democracy, giving the people a chance to vote while not undermining Beijing’s authority. But most politicians in the Legislative Council don’t seem convinced by this argument. They want an election process that is completely free of Beijing’s involvement. This position raises three questions. First, while the argument for full democracy that includes open nomination of candidates for the post of CE could appear to be politically correct, does it have the support of the Basic Law that the Chinese government says it is bound by? Second, is it logical to believe that Beijing would agree to a government that is hostile to it being elected in Hong Kong? And, is it possible in practical terms for Hong Kong to live in perpetual hostility with Beijing, which has grown into an economic and geopolitical powerhouse in the past three decades? Hong Kong’s dissenting politicians should show pragmatism in dealing with this situation. On the other hand, China’s decision that it would go ahead with the reform plan despite the vote is imprudent. It cannot possibly overhaul the city’s electoral system without taking its people along; Beijing needs to avoid fractious outcomes given the city’s dominant mood. There are objective conditions for both sides to give up their intransigent positions and make a deal that would be in the best interests of the financial and commercial hub that is Hong Kong.",https://www.thehindu.com/opinion/editorial/hong-kong-needs-balance/article7339510.ece
23,6,2015,A question of credentials,"While the Bharatiya Janata Party government has, on the one hand, been striving to pursue a growth- and development-oriented agenda with a firm emphasis on the economic and foreign policy fronts, on the other hand the question has come up too often whether it is meanwhile systematically seeking to use the Ministries related to culture, information, education and human resources to push itself away from values promoting excellence and expertise when it comes to certain key appointments. This is the only possible explanation for the choice of those with uncertain credentials for some important institutional appointments. In the latest instance, the choice of >Gajendra Chauhan for the post of chairman of the governing council of the Film and Television Institute of India, and other members of the Rashtriya Swayamsevak Sangh to be members of the FTII Society, has raised the hackles of students of the institute and members of the larger cinema fraternity. Mr. Chauhan is better known for his portrayal of the character of Yudhisthira in the popular television serial Mahabharata in the 1980s. His filmography includes a string of films of a certain kind, and there is little in his repertoire that qualifies him to chair a premier institution imparting quality cinematic training. It is clear that the choice made by the Ministry of Information and Broadcasting is based on his leanings. He is a BJP member, and wears his affiliation on his sleeve.
Of course, the BJP is not alone when it comes to injecting political bias into the process of selecting persons for such posts, but the present government seems rather brazen compared to its predecessors in ignoring qualifications or merit in making appointments. The Ministry >recently appointed a number of Sangh Parivar and BJP affiliates to the Central Board of Film Certification panel, seemingly with hardly a thought for credentials, eminence or qualifications. The new chairperson of the CBFC, for example, is someone who had directed run-of-the-mill films in the past. The Human Resource Development Ministry recently appointed a historian with barely any peer-reviewed work in the field, to the post of chairperson of the Indian Council of Historical Research, >Y. Sudershan Rao. To boot, he holds controversial views that conflate mythological elements with history. The BJP’s victory in 2014 was predicated on its promise of overhauling governance to achieve economic growth and development. It is impossible to imagine that the mandate was for the fulfilment of any kind of self-serving agenda or sharing of the spoils. The government should not allow itself to veer away from the pursuit of excellence and put in peril the integrity of its institutions.",https://www.thehindu.com/opinion/editorial/a-question-of-credentials/article7342985.ece
23,6,2015,Dance of death,"The smell of death continues to hang over the Laxmi Nagar slum in Malvani in Mumbai’s western suburbs. The first reports of >deaths from spurious liquor came in last week, and over the next four days the toll has crossed 100, making it Maharashtra’s worst such tragedy. In 2004, the death toll in a similar tragedy went up to 87. The use of methanol, the highly toxic alcohol, is once again the factor in these deaths. The human scale of the tragedy is shocking. It has killed the chief bread-winners, widowed several women, some as young as 18, and orphaned small children who have no means to survive. Mainkaini Swami alias Akka, the >alleged mastermind, runs a bootlegging network, and is on the run. Two of her associates were arrested, but Akka remains elusive. She was arrested five times in the past, but has continued to run the network right under the nose of law enforcement agencies. It is tragic that mass deaths among the poor due to >illicit liquor consumption is still prevalent. Since 2001, illicit hooch has killed over 700 people across India in 18 recorded incidents. The biggest such tragedy, which killed 180 people in May 2008, was in >Karnataka. Then, 170 people were killed in >West Bengal in December 2011.
The latest tragedy has been an embarrassment to the BJP-Shiv Sena government, and Chief Minister Devendra Fadnavis will in all probability now clamp down on illicit liquor units across the State. After the 2004 tragedy the Congress-NCP government had made Section 65 of the Bombay Prohibition Act a non-bailable provision with the maximum punishment ranging from six months to three years. However, excise and police officials say bootleggers like Akka manage to get bail and return to the business. The government is now considering the application of more stringent laws such as the Maharashtra Prevention of Dangerous Activities of Slumlords, Bootleggers, Drug Offenders and Dangerous Persons Act, 1981, or even the Maharashtra Control of Organised Crime Act (MCOCA) which will make bail a difficult proposition. The government has received many representations, especially from women, to ban liquor in temple towns such as Pandharpur, and Tuljapur, Nagpur and Yavatmal, In January the government declared >Chandrapur “liquor-free”, making it the third “dry” district after Gadchiroli, and Wardha, where Mahatma Gandhi’s Sevagram ashram is located. But, in Gadchiroli and Wardha districts, in the last four years the Excise Department has lodged some 2,000 cases and seized illicit alcohol worth over Rs.2,000 crore. So for now, effective police action combined with stringent laws remains the only way to stop this dance of death.",https://www.thehindu.com/opinion/editorial/dance-of-death/article7342986.ece
24,6,2015,Going the e-payment way,"The government’s proposal to >incentivise electronic transactions in preference to cash dealings so as to curb black money is one of the most complete attempts made till now to achieve that end — although it is not entirely a new idea. Earlier attempts, such as the UPA government’s Banking Cash Transaction Tax, sought to address the issue only at the bank level, ignoring the actual users of cash — the merchants and the public. That tax, introduced in 2005 by then Finance Minister P. Chidambaram, stipulated a charge of 0.1 per cent on cash withdrawals above Rs. 10,000. However, it was messy: the somewhat arbitrary move that was also poorly implemented, was repealed in 2009. This government’s new proposal takes a more holistic approach to the cash economy, and as such is more likely to work. In a draft proposal now open for public comments, the government suggests income tax benefits for individuals who incur a certain proportion of their expenditure through electronic means, while proposing a nominal handling charge on cash transactions above a specified level. The removal of the additional charge often levied on electronic transactions should come with this. As for merchants, the government proposes a tax rebate to those among them who handle, say, 50 per cent of their transactions electronically, and a small reduction in value added tax on the items involved. At the moment the system discriminates against electronic transactions. Banks and service providers levy extra charges on them, while cash transactions are implicitly subsidised by banks, which do not factor in the cost of teller services. Paper money comes with hidden overheads: the cost of printing and providing additional security features, and the price of counterfeit money.
Cash transactions and black money are directly linked, since a cash trail is nearly impossible to track. As such, electronic transactions and the ease of audit they afford should make the government’s job much easier in terms of curbing illegal transactions. India is a massively cash-dependent economy, with its cash-to-GDP ratio being around 13 per cent as compared to a global average of 2.5 to 8 per cent. Little wonder, then, that some experts estimate the size of India’s black economy to be at least half the size of the white economy. Commendably, this government seems to be taking a systematic view in working towards minimising cash-based transactions. At the heart of it, even the Pradhan Mantri Jan-Dhan Yojana is aimed at providing direct, cashless subsidies to those who need them. There are still more steps that could be taken, such as encouraging major cash-users, traders with large public dealings for example, to move on to electronic payment modes. But this proposal is undoubtedly a good beginning.",https://www.thehindu.com/opinion/editorial/going-the-epayment-way/article7347257.ece
24,6,2015,The Taliban challenge,"Monday’s >attack on the Afghan Parliament building demonstrated the Taliban’s unshaken capability to strike at even the most fortified of complexes in Kabul. This fits into its strategy of staging high-profile assaults aimed at gaining asymmetric superiority in the Afghan war. In the past they had attacked the Presidential Palace, the U.S. and Indian embassies and the Intercontinental Hotel in Kabul. The Parliament attack coincided with a vote in the House to endorse a new Defence Minister. The Taliban have been on the offensive since most of the foreign troops, some 14,000 of them from 40 countries at the peak of war, withdrew late last year. The Taliban’s actions have often been exposing the vulnerabilities of Afghanistan’s fledgling army. If the Taliban are allowed to return to power, it would be catastrophic for the Afghan people, particularly for millions of its women who were deprived of even basic human rights under its erstwhile regime. Given the tribal politics and lawlessness in Afghanistan’s rural areas, and the Taliban’s geopolitical relevance in the extremely complex South and Central Asian theatre, it will prove difficult for any anti-Taliban strategy to gain immediate traction. If the past 14 years of war in Afghanistan offers any definite lessons to the actors involved, it is that insurgency cannot be defeated only by military means. One of the grave mistakes the American-led troops committed was their excessive emphasis on a military solution, while reconstruction and creation of infrastructure, and building of institutions, were pushed to the back seat.
President Ashraf Ghani, >who took power in September 2014, had promised to fix the vital issues. But his performance has not been impressive either. That Afghanistan, which has been at war for years, does not have a Defence Minister for the last nine months, itself speaks volumes about the state of its political affairs. What Afghanistan needs is a multi-pronged strategy, supported by the international community, focussing on nation-building and security challenges as well as regional diplomacy. First, the government has to establish itself as a credible, service-delivering and security-providing institution to gain the trust of its people. It should focus on taking the social ground away from the Taliban, at the same time bolstering its own security resources. The international community has an obligation to help this strategy, both economically and diplomatically. It is worth noting that after the Soviets retreated from Afghanistan in 1989, it took just three years for the Mohammad Najibullah regime to fall, plunging the country into a deadly civil war from which the Taliban rose to power. It is the responsibility of both Kabul and its backers abroad to make sure history doesn’t repeat here.",https://www.thehindu.com/opinion/editorial/the-taliban-challenge/article7347258.ece
25,6,2015,Looking to the Supreme Court,"The Special Leave Petition >filed by the Karnataka government in the Supreme Court against the acquittal of Tamil Nadu Chief Minister Jayalalithaa is not just the appeal of an aggrieved party on merits. It is also a commentary on the quality of the >High Court verdict in the ‘disproportionate assets’ case. Apart from the undoubted public interest in the outcome of a case that will decide the fortunes of a prominent political leader, the appeal has brought the focus on how exactly courts deal with politically sensitive cases. The crux of the Karnataka government’s contention is this: if the >trial verdict of Special Judge John Michael D’Cunha was noted for its elaborate evaluation of the evidence and the reasoning behind his conclusions, the appellate judge, Justice C.R. Kumaraswamy’s order overturning it is ‘cryptic,’ ‘lacking in reasoning’ and ‘illogical’. Especially requiring a second look are the High Court’s reliance on the >‘less-than-10-per-cent’ theory that allows a public servant to hold unexplained assets up to 10 per cent in excess of what she can account for. The points of divergence between the trial court verdict and the High Court’s judgment are now well-known. The divergence is of such magnitude that every reasonable person would favour an authoritative pronouncement from the highest court on these aspects of the case. Karnataka has sought to focus on what many see as flaws in the High Court order, not least in importance being some >glaring mathematical errors.
It cannot be forgotten that when a public servant is charged with possessing assets disproportionate to her known sources of income and which she is unable to explain satisfactorily, the court must strictly go by the established quantum of wealth possessed, the expenditure incurred during a given period in office and the income known to have been received in the same period. This basically requires flawless computation and, where precise figures are unavailable, an objective means to evaluate the value of the assets. Any failure in making a precise computation will naturally result in a miscarriage of justice. By using different means, the prosecution, the defence and the two courts have so far arrived at different figures on income, expenditure and the consequent quantum of ‘disproportionate assets’. This fact also contributes to the need for a full re-examination. As for the political context, the appeal has been filed at a time when Ms. Jayalalithaa is contesting a by-election that will send her back to the Legislative Assembly. Karnataka has sought interim relief by way of a stay of the High Court judgment; if granted, this may have the effect of restoring Ms. Jayalalithaa’s disqualification from being a legislator. The stage is set for the last round of this 18-year-long legal battle. Ordinary citizens look to the Supreme Court for an authoritative pronouncement on this crucial matter of defining the dos and don’ts for persons in high public office.",https://www.thehindu.com/opinion/editorial/looking-to-the-supreme-court/article7350790.ece
25,6,2015,Not a mouthpiece,"In the pecking order, Rajya Sabha TV nowhere figures in the TRP ratings. But if sobriety, objectivity and fairness count, sans the hyperventilation that passes for news these days, perhaps RSTV would be a shoo-in for the top slot. In many ways, the channel reflects the House of Elders. The detailed discussions on government policies, besides the telecast of Rajya Sabha proceedings on prime time, are its trademark. Yet, at one stroke the short-lived Twitter furore that ensued over its inadequate coverage of the celebration of International Yoga Day led by Prime Minister Narendra Modi, managed not only to stoke pent-up communal feelings and ideological hatred against the Congress-appointed Vice-President Hamid Ansari who happens to be a Muslim, but also the channel he heads. The attack was on both. Fortunately, and this can happen only on >Twitter, corrective measures soon followed and the Vice-President received >overwhelming support. This, as the BJP sought to play down tweets from its national vice-president as unfortunate. The channel was dubbed leftist as opposed to, one presumes, right-wing channels. Both entertainment and news channels were asked by the government to make the International Yoga Day a success in terms of coverage, and they duly complied. >Rajya Sabha TV exercised its choice to buck the trend and refrained from going overboard. Having said that, it would not be entirely correct to blame the BJP for criticising RSTV. The channel has received its share of brickbats from the Congress-led UPA as well. At the height of the 2G scam and the furore over crony capitalism that plagued the UPA, RSTV kept its head and went about conducting discussions, inviting members of the ruling party as also those from the Opposition BJP.
As the framers of the Constitution envisaged the separation of powers among the Executive, the Legislature and the Judiciary, the channels run by Parliament are accountable to Parliament and its members, not to the government of the day. Neither are they its mouthpieces. Yet, from time to time organs of the government encroach on one another’s domain. So it is here; the government thinks the channel must function as its mouthpiece. RSTV was in the news when allegations of overspending were hurled at it. A section of the media alleged that Rs.1,700 crore was spent on it in a period of four years, prompting some members to contemplate a privilege motion against the media outlets concerned. Finally, if the channel is criticised by the party in power, it can mean only one thing: the channel is not under its control. And it is the taxpayer’s money well-spent.",https://www.thehindu.com/opinion/editorial/not-a-mouthpiece/article7350791.ece
26,6,2015,Blocking justice,"India’s long-running quest for justice for victims of the 26/11 terror attacks in Mumbai has been stymied by lack of cooperation from Pakistan in bringing the accused to book. Now it has received another blow. This time it comes from the Chinese decision >to block India’s request in the UN Security Council Sanctions Committee seeking a clarification from Pakistan on the release of Zaki-ur-Rehman Lakhvi. India has >rightly contended that the freeing of the Lashkar-e-Taiba commander violates UN Resolution 1267 that deals with designated entities and individuals with links to al-Qaeda and that has listed Lakhvi since December 10, 2008. The Chinese action is in contrast to broad support from countries such as the U.S. in asking Pakistan to rearrest Lakhvi. The U.S. State Department has released a report indicting Pakistan for not acting against the LeT. The >Chinese decision is unfortunate, and belies its own stated commitment to fight terror, as reiterated in its joint statement with India following Prime Minister Narendra Modi’s state visit to China in May. This is also in line with earlier Chinese actions blocking or delaying India’s attempts at the UN to file separate proposals on Pakistan-based terrorists. China, which has itself faced terror attacks in Xinjiang province, should exert pressure on its “all-weather” friend to take action against sources of terror rather than buying Pakistan’s inconsistent reasoning that it is also a victim of terrorism. The twin-track, contradictory policy of the Pakistan establishment, especially its security wing, towards terror should not be lost on China. After all, Islamabad is at loggerheads with forces such as the Tehreek-e-Taliban, while maintaining a close relationship with some anti-India and anti-Afghanistan forces.
India has done the right thing in raising the Lakhvi issue in a multilateral forum, as it has done thus far in seeking justice for 26/11. A thorough case was built up against the apprehended gunman Ajmal Kasab, leading to his conviction. India sought cooperation from U.S. and Pakistan while diligently compiling proof of the involvement of the conspirators, including links in Pakistan’s security establishment. With the U.S. supporting India’s position and with the well-established global antipathy for terrorism, the use of multilateral institutions to raise concerns is warranted — although India in the past has generally avoided seeking the aegis of the UN to resolve bilateral issues. Pakistan will not be able to continue its lackadaisical response towards Indian concerns about the conspirators who are on its soil, provided there is sufficient international pressure. It is to be hoped that the External Affairs Ministry’s response to the Chinese action, making it clear that it would raise the issue at the highest levels of that government, would bear fruit. Terrorism is, after all, well-recognised by the U.S. and China as a global challenge.",https://www.thehindu.com/opinion/editorial/blocking-justice/article7354675.ece
26,6,2015,Death of a journalist,"The >death of Shahjahanpur-based freelance journalist Jagendra Singh of burn injuries earlier this month, continues to raise questions. And, instead of inspiring confidence that it would ensure a fair and impartial probe into the death, the Akhilesh Yadav government is focussing its energies on limiting the political damage from the allegations of the involvement of State Minister >Ram Murti Verma in the case. First, the government was slow to act after footage emerged of a seriously injured Jagendra Singh saying the Minister and his “goons” could have beaten him up instead of burning him. Next, the government offered a > financial compensation of Rs.30 lakh, and promised jobs to his two sons. Now, efforts seem to be under way to treat the death as a case of self-immolation. A >forensic report opened up the possibility of attempted suicide, on the ground that the right-handed Jagendra Singh had suffered more wounds on his left side than on his right side. For the police to give credence to such a possibility ignoring his dying declaration would be a travesty of justice. Whether or not the Minister or his associates were directly connected with the death will have to be a matter for further investigation, but there is no doubt that the journalist was attempting to expose the reported links of the Minister to illegal mining activities, with the aid of posts on the social networking site Facebook, and through litigation. Any investigation would necessarily have to look into these aspects.
Chief Minister Akhilesh Yadav might be tempted to see his Samajwadi Party and the government as victims of trial by media, but his own actions have done little to help matters. Instead of being seen to be firmly on the side of the victim, the government came through as being bent on protecting the Minister. The proper course would have been to drop him from the Cabinet till the completion of the investigation. The offer of compensation was clearly a political move, after days of bad publicity and a dharna by the victim’s family members. If the leaked preliminary forensic report is any indication, the promised impartial probe into Jagendra Singh’s death is unlikely to happen. Despite the filing of a >first information report naming the Minister, the police are yet to act against him. Jagendra Singh’s death is a reminder of the perils that confront investigative journalists, especially those who take on the rich and the powerful. If the Uttar Pradesh government fails to act decisively in this case, the suspicion that it has a lot to hide will strengthen. It will also adversely affect freedom of expression. Issues far greater than the reputation of the Akhilesh Yadav government are at stake in this case.",https://www.thehindu.com/opinion/editorial/death-of-a-journalist/article7354676.ece
27,6,2015,"Needed, a new urban vision","Prime Minister Narendra Modi launched his flagship >Smart Cities Mission proclaiming that governmental intervention in planning the cities would be minimal. He referred to a “bottom-up approach”, but did not emphasise who exactly would benefit from the cities. The approach suggests that India is breaking away from its Anglo-European architectural tradition, promoted by Jawaharlal Nehru in the 1960s with the projection of Chandigarh as a template for urban planners. Nehru’s aim was to create mixed-income cities with easy access to community infrastructure and to institutions such as the judiciary, the legislature and the executive. But Mr. Modi’s urban-planning approach contradicts that view and largely resonates with American-style urbanism. The government is putting the spotlight on smart cities and allowing the business community to lead the development. Let us take an example in the U.S. to figure out who could benefit from the new urban plans in India. In New York City, most of the commercial and residential buildings from uptown to downtown Manhattan are inhabited by the rich who can afford the huge rents. They have installed biometric security systems to keep the ‘unwanted people’ — that is, the poor — at bay. The city government has largely outsourced the public services to private companies, which are replacing the labour force with mechanised technology. As a result, the job market has become saturated. The unskilled workforce is caught up in a low-wage job cycle.
Before pushing India on to a similar American path, Prime Minister Modi must step back and re-think whether his government should invest in smart cities, or rather empower the existing urban centres by means of policies that cater to poor and middle class Indians. For instance, at present almost every Indian city faces sanitation issues due to the absence or inadequacy of drainage networks. The migration of people from rural areas to the urban peripheries continues at a rapid pace, resulting in the mushrooming of slums and unauthorised colonies. According to Census 2011, some 65 million people live in slums. The government’s response to the issue in terms of planning to build affordable housing for them is short-sighted. Smart cities would simply institutionalise the disparity within the cities instead of filling the lacunae. The last decade of urbanisation did change the academic and policy consensus toward urban centres, but ignored the fringes of these centres where those from the poor and the lower-middle class who came in a large influx ended up. In Delhi, the government passed on powers to residents’ welfare associations, which now decide on the choice of basic civic matters — and they always give preference to their own gated communities. Mr. Modi must take a forward-looking stance when it comes to developing urban India. Otherwise, the glossy vision of building smart cities could end up triggering a process of social apartheid.",https://www.thehindu.com/opinion/editorial/needed-a-new-urban-vision/article7358629.ece
27,6,2015,The promise of freight corridors,"The much-delayed project to build the ambitious eastern and western dedicated freight corridors has received a boost with the Cabinet Committee on Economic Affairs >approving a revised cost estimate for it. At Rs.81,459 crore, the figure is more than double the originally estimated Rs.28,181 crore. The 1,839-km-long eastern corridor will connect Ludhiana in Punjab with Dankuni in West Bengal. It will have two components, a double-track section and a single-track segment, both electrified. It will cut across six States. The eastern corridor will cater to traffic streams including coal, finished steel, cement and fertilizer. The western corridor will cover nearly 1,500 km, connecting the Jawaharlal Nehru Port near Mumbai with Dadri, and passing through States such as Haryana, Rajasthan, Gujarat and Maharashtra. A substantial portion of the revised cost will be met by way of debt from multilateral institutions such as the Japan International Cooperation Agency and the World Bank. The equity requirement of the Railways will be around Rs.23,796 crore. Dedicated Freight Corridor Corporation of India Ltd., the special purpose vehicle set up by the Railways to implement the project, is keen to complete it by 2017-18. Once the twin-corridor system is in place, it will transform the very profile of the Railways. A host of positive outcomes, such as reduction in transportation costs and stepped-up commercial activity, benefiting a range of core industries, could flow from it. This could in turn have a multiplier effect on the economy.
Poor infrastructure has been a principal worry for Indian industry. More often than not, this has affected its ability to be efficient providers of goods and services. End-consumers have been forced to pay for the collective inefficiency. The twin-corridor project was conceived in 2005 and > was approved by the Congress-led United Progressive Alliance government in 2008. The huge cost overruns owing to the time lapse tell their own tale, and reflect the massive challenge facing policy-planners in pushing through a project of this size and magnitude that has inter-State implications. From a slow decision-making process to roadblocks to land acquisition, there are problems aplenty in the way ahead for the project. No doubt, land acquisition is turning out to be a touchy political issue. Prevarication on the decision-making front will hurt the viability of even soundly conceived projects. The Narendra Modi-led government would do well to ensure that the twin-corridor project goes through without any further delay. The key to doing so will lie also in taking along the States concerned.",https://www.thehindu.com/opinion/editorial/the-promise-of-freight-corridors/article7358630.ece
29,6,2015,Battling perceptions,"In a battle of perceptions, to concede an inch is to lose several feet. After having won the 2014 Lok Sabha election >on an anti-corruption platform, relying heavily on a carefully crafted clean image of himself, Prime Minister Narendra Modi cannot afford to now be seen as leading a party or government of corrupt individuals. But, with the former chairman and commissioner of the Indian Premier League, Lalit Modi, >embarrassing his colleagues in government and Rajasthan Chief Minister Vasundhara Raje in a series of revelations, all that Prime Minister Modi seems to be doing is to wait silently in the hope that the noise would die down. Acting decisively against Ms. Raje, as propriety demanded, would have opened up several fronts. For one, Ms. Raje is enormously popular within the Bharatiya Janata Party’s Rajasthan unit and >commands the support of a majority of the party’s members in the Assembly. Dislodging her would result in the national leadership, Mr. Modi and party president Amit Shah in particular, having to deal with a revolt in the State unit. Ms. Raje has in the past defied the national leadership, thwarting attempts to project alternative leaders at the State level. It would be unrealistic to expect her to go down without a fight. Secondly, to admit that the BJP in its avatar under Mr. Modi is no different from the BJP of old would be to admit that he has made no difference to it since he worked himself onto the national stage. If the BJP today comes across a lot like the Congress on an issue like corruption, then Mr. Modi would have to be deemed a failure. Thus, to even recognise that there is corruption in its ranks is for the BJP an issue of its very raison d’être.
Of course, one reason Ms. Raje remains powerful in Rajasthan is that a year after he assumed office Prime Minister Modi does not quite retain his national appeal. While there is no challenge to his authority at the Centre, regional satraps such as Ms. Raje and Madhya Pradesh Chief Minister Shivraj Singh Chouhan do not believe they owe him anything in their political careers. But inaction is not an option for the BJP at the national level in l’affaire Lalit Modi. If denial remains the default response, sooner or later the party would be seen as condoning corruption. Allowing Ms. Raje to continue could have long-term effects on its credibility and its anti-corruption stance. As for Ms. Raje, the >financial dealings of her son Dushyant Singh with Lalit Modi, and an affidavit she filed in favour of the former IPL commissioner, raise serious issues. Her continuance as Chief Minister without these issues being addressed quickly would only fuel the agitations that the Opposition parties have launched, and cramp the government’s functioning. In the long run, that would be disastrous for both Ms. Raje and the BJP.",https://www.thehindu.com/opinion/editorial/lalitgate-need-for-the-bjp-to-battle-perception/article7364284.ece
29,6,2015,Disquiet over a claim,"The >claim made by Rohini Salian, the Special Public Prosecutor appearing in the case relating to the 2008 Malegaon blasts being investigated by the National Investigation Agency, that she was told by the NIA after the NDA government came to power last year to go slow on it, is a shocking one. While the NIA has denied this and has also said it was incorrect to suggest that it had bypassed Ms. Salian as prosecutor in the case, that is yet to go to the trial court, there is something distressing about this episode. The Malegaon blasts in Maharashtra were pinned on Muslim extremists, until diligent work by the Maharashtra Anti Terrorism Squad led by Hemant Karkare identified the >hand of Hindu extremists, many of whom were alleged to have carried out blasts such as in the Mecca Masjid in Hyderabad, the Samjhauta Express and Ajmer Sharif, all in 2007; in Modasa in Gujarat in 2008, and in Malegaon earlier in 2006. The investigation led by Karkare — who was killed later in 2008 during the terror attacks in Mumbai — led to the filing of a comprehensive charge sheet. This document and other police reports contained transcripts of secret meetings among extremists and revealed the chilling agenda of Hindu right-wing fringe groups, which allegedly sought to emulate jihadi terrorism and foment trouble by violently targeting people from the minority community and use that opportunity to gain political power. The NIA took over the investigation from the ATS, and it was tasked with looking into the broader scheme of actions by Hindu extremist groups. Since 2011, however, the case has been held up in courts, and only in April 2015 did the NIA initiate investigations following a go-ahead from the Supreme Court for the case to be heard by a new special trial court. The NIA is yet to file a fresh charge sheet.
Ms. Salian’s statement indeed raises questions about possible interference in the cases since the NDA government came to power, and the Supreme Court ought to take note of this. After all, only after the Supreme Court >intervened and directed investigations into various cases relating to the 2002 Gujarat riots and set up special courts, did the judicial process in those cases settle on a proper track. It is imperative that the sense of disquiet over any skewed justice when it comes to cases related to extremists from the majority community as opposed to those from the minority communities is dispelled. This is especially so with respect to Maharashtra, where the recommendations of the Justice B.N. Srikrishna Commission that investigated the Mumbai riots of 1992-1993 remained unheeded, and where the guilty were never brought to book.",https://www.thehindu.com/opinion/editorial/disquiet-over-spp-rohini-salians-claim-on-2008-malegaon-blasts-probe/article7364285.ece
