Date,Month,Year,Title,Content,Link
4,4,2013,"Houston, we have a litter problem","The change in the orientation and orbit of the 17-cm glass-sphere Russian nano-satellite BLITS that was noticed in early February was caused by a January 22 collision with a piece of China’s Feng Yun 1C weather satellite; Feng Yun 1C was intentionally blown up in the 2007 anti-satellite weapon test by China. That irresponsible act led to an overnight increase in the amount of space debris: pieces larger than one centimetre went up by 40,000, and the number of fragments larger than one millimetre by about two million. The number of trackable objects shot up by 25 per cent. Worse, the break-up happened at an altitude of about 860 km, which is heavily populated by satellites. Due to the “low density” of the atmosphere at this altitude, the junk generated will pose a threat to satellites for a long time. The 2008 American experiment when the USA-193 satellite was destroyed by a missile did not create much long-lasting debris. Due to the low altitude (250 km) of break-up, most of the fragments were subjected to air drag and eventually burnt up when they re-entered the Earth’s atmosphere. Aside from these two adventures, the majority of man-made litter larger than 10 cm is from in-orbit explosions. Objects of this size can generate catastrophic events — even a centimetre-long fragment can disable a spacecraft. There are about 600,000 objects in space larger than one centimetre and about 300 million larger than one millimetre.
Nearly 5,000 launches have taken place till date, and nearly half of the catalogued fragments in space are from man-made objects. According to the European Space Agency, doubling the number of objects in space will result in a four-fold increase in collision risk. As the number of launches keeps rising, the possibility of collisions — between two satellites, and between satellites and fragments — producing more debris is increasing. In 2009, the collision of Cosmos 2251, a defunct Russian military satellite, and the American satellite Iridium resulted in 1,700 pieces. As the Kessler syndrome postulates, crashes would first be seen between fragments and larger objects like satellites and would eventually be between two fragments. Crashes will continue till the debris becomes very small. This does not augur well for space science. Expensive manoeuvring of satellites is currently the only way to avoid crashes. But this is possible only in the case of catalogued pieces. Hence it is imperative for space-faring nations to undertake debris-mitigation measures. One of them is to reduce the orbital altitude of dying spacecraft and allow the Earth’s atmospheric drag to pull them into the atmosphere. Objects that re-enter the atmosphere break up at 84-72 km altitude and most of them get burnt up.",https://www.thehindu.com/opinion/editorial/houston-we-have-a-litter-problem/article4577669.ece
5,4,2013,The next contagion,"The influenza A(H7N9) virus, a novel bird flu strain that emerged in China, has infected nine people and already killed three. Unlike the H5N1 virus that is widely endemic in poultry in Asia, this strain is unique in several ways. The most important among them is that it has turned out to be lethal; the virus is capable of killing people within a very short span of time after infection. In the case of the first two victims, the time from infection to death was less than two weeks. The third person who died on March 27 lived the longest — 18 days. It also appears to have the same lethal effect on elderly and young people. While the first person to die was an 87-year-old man in Shanghai, the other two were young adults, aged 27 and 35 respectively. Human-to-human transmission has not been found so far but that’s of cold comfort: Unlike the H5N1 strain, H7N9 infection in animals will go unnoticed as the virus does not cause serious disease in birds. This is quite troubling, as researchers and health workers will be unaware of when infection sets in and silently spreads among birds. Culling poultry to halt the spread, which is one of the methods used when ‘traditional’ bird flu strikes, is therefore completely ruled out. This may have long-term implications — the birds will become viral reservoirs and there is a greater possibility of the virus getting established in birds. Genome sequencing of the virus has revealed that it is a product of reassortment — when gene swapping occurs between two or more viruses present at the same time in a host — of three avian influenza virus strains that “infect only birds.”
The sudden emergence of a deadly virus turns the spotlight on the major controversy that surrounded the laboratory research conducted by two teams to create lethal strains of H5N1. In December 2011, the American government “recommended” that Nature and Science journals publish only a redacted version of their research papers. The work dealt with adaptations to the avian flu virus to increase its transmissibility and lethality. The “recommendation” was borne out of misplaced concern that the information contained in the papers may be used by people to engage in bioterrorism. The importance of informing the public and allowing stakeholders to be prepared for such a strain was completely ignored. Scientists ended their moratorium this January on any work related to engineering virulent strains of H5N1 after the authorities were convinced that the risk exists of a transmissible strain emerging. In the end, crucial time was wasted. Much would have been learnt if such essential research was allowed to continue last year.",https://www.thehindu.com/opinion/editorial/the-next-contagion/article4581514.ece
5,4,2013,"Not this road, Burma","Myanmar’s transition from military rule to democracy was never going to be easy, and the violent events of March show why it will be more complicated than previously thought. Contrary to the notion that democracy and pluralism go together, the new Burma is becoming a hot spot of sectarian violence. For sure, the problem is not with democracy, but with the use of ethnicity and sectarianism to assert political identity. Myanmar is a patchwork of ethnic groups, aside from the majority, mainly Buddhist, Burmans. The political and economic inequalities between them grew during military rule as the generals, themselves from the majority community, fostered Burman nationalism. But they kept a lid on ethnic and sectarian differences with an iron grip. With that gone, and political and economic changes sweeping through Myanmar, some among the Burmans want to position their community as the country’s foremost group. It was this impulse which turned a simple argument into communal attacks on the minority Muslims in Meiktila and took the lives of more than 40 people. As the tensions spread, President Thein Sein imposed an Emergency in some cities. However, the confrontation was foretold when Buddhists in the Rakhine province, who are ethnically different from the Burmans, went on a rampage against the Rohingyas, a Muslim community that Myanmar refuses to accept as its citizens. The fears expressed then — that those attacks would not remain restricted to the Rohingyas, but would affect other Muslims who are full citizens of the country and are an integral part of the country’s fabric — have tragically come true.
In country after country in South and South East Asia, political and ruling elites have found it easier to mobilise supporters along ethnic and communal lines than doing the hard slog of governance. They use long-nursed grievances against smaller ‘other’ groups to hide their own shortcomings in building just societies. Myanmar was supposed to start off on a better path, because its democratic leader Aung San Suu Kyi is seen as different. Parallels are often drawn between her and Nelson Mandela, the greatest contemporary symbol of political reconciliation. Disappointingly, Ms Suu Kyi, an opposition member in the Myanmar parliament, was quiet on the Rohingya issue; and she has made no significant public statement about the latest wave of rioting. The incidents have cast a pall on the political reforms under way. If her personal sacrifices for democracy are not to go in vain, Ms Suu Kyi must use the extraordinary popularity and moral authority she enjoys in her country to assert that Myanmar, with its pluralist history, is ill served by Buddhist majoritarianism.",https://www.thehindu.com/opinion/editorial/not-this-road-burma/article4581515.ece
11,4,2013,Descent that never ends,"Violence begets violence, and it is pointless to ask who started the descending spiral. The important thing is for activists of the Communist Party of India (Marxist) and the Trinamool Congress, who are now engaged in attacks and counter-attacks, to immediately put an end to the senseless acts of political violence. Whatever the truth behind the death in police custody of their comrade, Sudipta Gupta, in Kolkata last week, Students Federation of India activists should have confined themselves to peaceful forms of protest. Instead, in New Delhi, SFI members went well beyond the avenues for democratic demonstration by manhandling West Bengal Finance Minister Amit Mitra, who along with Chief Minister Mamata Banerjee had come to the Capital to attend the annual State Plan meeting. The SFI protesters, along with other sympathisers of the CPI(M), far from highlighting police high-handedness in West Bengal, turned public attention to their own unruly ways and undemocratic means. And, in a predictable tit-for-tat, Trinamool Congress workers attacked offices of the CPI(M) in Kolkata and other parts of West Bengal, injuring several persons and damaging property. Neither party would have endeared itself to its wider support base, showing as it did scant regard for law and forms of democratic agitation.
Other than as a means of survival, and in self-defence, violence can have no moral or legal justification. Indeed, it is often the weapon of the rich and the powerful against the poor and the meek. If the police under the Mamata Banerjee government pose a threat to freedom and other democratic values, as the CPI(M) and many in West Bengal believe, the proper course would have been to mobilise public opinion against the government through all available modes. People quickly tire of the politics of provocation and violence, whether on the part of the ruling party or the opposition. The confrontation must be on policies and issues, on the streets as well as in the legislature. Demonstrations are as important as debates, but there can be no place for violence. True, the Sudipta Gupta case was only a trigger for the show of outrage against the Trinamool government in West Bengal; public resentment against what was seen as an authoritarian streak in Ms. Banerjee had been building up for some time. The question is not who started the current spell of violence, but what can be done to restore peace and sanity in West Bengal. The sooner the CPI(M) and the Trinamool lock horns over more substantive issues the better it would be for the people of West Bengal.",https://www.thehindu.com/opinion/editorial/descent-that-never-ends/article4603262.ece
11,4,2013,Upholding the right to life,"In northeastern India, Manipur remains the State worst affected by insurgency. The Assam Rifles, the Army and other security forces have a tough job on their hands. But admittedly, nothing can justify the scale and extent of the fallout of that fight — what the Supreme Court has described, possibly in an understatement imbued with a touch of irony, as “a pattern of carelessness.” It was referring to the findings of the Santosh Hegde Committee appointed by the court, on a public interest petition that sought to highlight mass killings in the State over the last decade. The committee found that seven killings in six instances were the consequence of fake encounters. The petitioners had claimed over 1,500 such deaths. The findings now add force to widespread complaints of human rights violations, reinforced over time by some striking incidents including the assault and killing of Manorama Devi in 2004. The Central government has told the court the Hegde report would be considered at the highest level. But given past experience, it is unlikely that the Centre would act on its own to make a meaningful difference on the ground. The court, which expressed a sense of sorrow and helplessness, must ensure the most precious of all rights — the right to life. The committee having recommended the withdrawal of the Armed Forces (Special Powers) Act with respect to Manipur, the court may need to take a call on that contentious question as well — including, crucially, whether the Act is meant to aid civil powers or substitute for them.
The National Human Rights Commission’s plea, in response to the report, to ensure that all encounter incidents be thoroughly investigated under the terms of its guidelines, is a sensible one. That will involve reporting incidents promptly to the NHRC and holding detailed and systematic magisterial inquiries within three months. But all this will add up to nothing if the Centre is unwilling to ensure that security personnel, be they from the Army or the paramiltaries, are held to account for any illegal use of force on their part. Soon after Manorama’s killing at the hands of the Assam Rifles in 2004, the Justice Upendra Commission was set up to probe the incident. Nearly nine years later, its report has yet to see the light of day, let alone be acted upon. It is this culture of pervasive impunity that allows innocent persons to be killed in staged encounters. Coming out with a list of “dos and don’ts for the security forces,” as the government has promised it would do, will hardly suffice. A similar list ensued the last time the apex court heard a major case on the role of the armed forces in the northeast. That was in 1997. This time, it must do more.",https://www.thehindu.com/opinion/editorial/upholding-the-right-to-life/article4603265.ece
12,4,2013,No more clean chits,"The dark cloud of 1984 still hangs low over senior Congress leader Jagdish Tytler, but despite a judicial inquiry’s findings against him in 2005, no credible prosecution of the former minister has been launched to date for his alleged role in instigating the anti-Sikh massacres that took the lives of nearly 3,000 innocent persons in the aftermath of the assassination of Indira Gandhi. The Central Bureau of Investigation has made two attempts to give him a clean chit, but judicial persistence has kept the probe alive. The latest order, one by an additional sessions judge in Delhi, setting aside a magistrate’s acceptance of a closure report in 2010, means that the agency would have to make yet another attempt to gather evidence against Mr. Tytler by examining witnesses whose statement it had so far declined to record. The investigation process has been tortuous, and has made little progress against political leaders who had allegedly instigated, if not actively participated in, the Delhi pogrom nearly three decades ago. It was only when the Nanavati Commission said in its 2004 report that there was “credible evidence” against Mr. Tytler and he “very probably” had a hand in organising the attacks that the first effort was made to look for testimony against him. That eight long years later the case is yet to go beyond the lower judiciary, in an investigation that began 21 years late, is a shocking commentary on the CBI’s credibility.
Before one describes this order as a setback to Mr. Tytler or as a boost to the campaign to bring all those involved to book, one must take note of the disturbing fact that the investigation and prosecution are still bogged down in the lower courts, and there is not even a charge sheet. Mr. Tytler has stuck to his defence that there is no evidence that he was present on the scene when the riots took place at Pul Bangash on November 1, 1984. The CBI has accepted that he was at Teen Murti Bhavan at the relevant time. The additional sessions court now wants the agency to record the testimony of those willing to say that he was present at the riots scene. The CBI would do well at least now to file a credible charge sheet in the trial court and leave it to the judicial process to determine Mr. Tytler’s guilt or innocence by due process. To aid Mr. Tytler with more clean chits will ill-serve the agency’s image. But there is a wider issue at stake too. The failure to punish the Congress politicians and police officers who allowed the Delhi massacres to happen emboldened leaders from Meerut and Bhagalpur to Mumbai and Gujarat to use large-scale communal violence for their own ends. The technology of ‘modern’ riots started in November 1984. Only justice can help rid ourselves of that original sin.",https://www.thehindu.com/opinion/editorial/no-more-clean-chits/article4606990.ece
12,4,2013,Save that accord,"The Gorkha Janmukti Morcha’s decision to put on hold its agitation in the Darjeeling hills demanding a Gorkhaland State spells prudence. The separate shows of strength staged by the GJM and the Gorkha National Liberation Front (GNLF) this past week are proof that games of political one-upmanship are not about to wane in the region. The GNLF’s bid to get back into the arena could give room for renewed jockeying for political space by the old rivals. The Gorkhaland Territorial Administration Agreement of July 2011 was running the risk of being caught in the crossfire. While the pluck Chief Minister Mamata Banerjee showed in trying to come to grips with the problem early in her tenure was remarkable, her recent remarks terming the Gorkhaland movement ‘separatist’ have been poorly judged and have roiled public sentiment in Darjeeling. It was clear all along that she had shown haste in claiming a breakthrough on an issue that had generated tensions and sporadic violence for more than three decades. The tripartite agreement was signed without really figuring out ways to address all the substantive questions. For Mamata, it was essentially all about one-upmanship vis-à-vis the predecessor Left Front government.
In July 2012, the GJM put aside its resistance to the Shyamal Sen committee recommendation to include in the GTA’s jurisdiction only five mouzas in the Terai and the Dooars — against its demand for 396 — and decided to take part in the elections to the 45 GTA seats even before its final territorial contours were clear. The territorial issues need to be sorted out to the satisfaction of all concerned — including the people of the Terai and the Dooars in the Jalpaiguri and Darjeeling districts who have their reservations about coming under the GTA’s ambit. The demand for tribal status for Gorkhas (other than those belonging to the Scheduled Caste category), and withdrawal of cases pending against Morcha activists during the statehood agitation may be easier to address than others. The GJM, which chose to take its grievances to Delhi and brought up the question of Telangana in the context of its own demand, should show pragmatism, especially on the methods it employs to press its position. And the State government too needs to be politic in handling an issue that is so divisive. Having let the genie out by choosing to acknowledge in the tripartite deal the concept of Gorkhaland, the government now has the unenviable task of managing the contradictions that have emerged in a realistic manner. Without standing on prestige, the Chief Minister ought to call an all-party meeting and formulate a common approach to the issue.",https://www.thehindu.com/opinion/editorial/save-that-accord/article4606991.ece
13,4,2013,A lost opportunity,"In declining to interfere with the President’s rejection of the clemency petition of Devinder Pal Singh Bhullar, the Supreme Court has lost an opportunity to invoke the sound legal principle that prolonged delay in disposal of mercy petitions could be a key ground for commuting the death penalty. Although a 1989 Constitution Bench in the Triveniben case had leaned towards the view that there could be no hard and fast rule on what constitutes a delay so unacceptable that a death sentence should be converted to one of life, it did note that “the only delay which would be material for consideration will be the delay in disposal of the mercy petitions or delays occurring at the instance of the executive.” Since the President took over eight years to dispose of Bhullar’s mercy plea, this was surely a fit case for the Supreme Court to exercise judicial discretion in favour of commutation. Instead, the two-judge Bench chose to take the view that the rule that prolonged delay may be one of the grounds for commutation cannot be invoked in terrorism cases. The reasoning is curious since it is already settled law in India that the death penalty will apply only in the “rarest of rare” circumstances and only those cases reach the stage of clemency where the crime committed fits that description. It is surely tautological, then, to cite the enormity of the crime as the ground for denying mercy.
Though Bhullar evidently showed little mercy to the targets of his attack that left nine dead and 17 others injured in Delhi in 1993, the fact that the apex court confirmed his death sentence nine years later in a 2-1 verdict in which one judge actually voted to acquit him of the crime should make us all pause and think. In its order on Friday, the Supreme Court acknowledged “considerable delay” in disposal of Bhullar’s mercy petition, but also noted that a substantial part of the delay was due to the unending spate of petitions on Bhullar’s behalf. In the process, it has brushed aside an argument in the prisoner’s favour based on his present mental condition, saying the documents produced were not enough to conclude that his mental health has deteriorated to such an extent that the sentence could not be executed. The power of pardon resides in a higher constitutional domain in which the executive is free to come to its own conclusion based on an assessment of the totality of circumstances. If the exercise of such a higher power is marked by unexplained delay and leads to prolonged incarceration under the shadow of the noose, then that must be grounds for commutation regardless of the crime committed. The ultimate solution, of course, lies in abolishing the death penalty.",https://www.thehindu.com/opinion/editorial/a-lost-opportunity/article4611023.ece
13,4,2013,Not so free,"There are genuine concerns that the Free Trade Agreement India is finalising with the European Union can prove detrimental to health equity. Supply of low cost generic medicines to patients within the country and in less-developed nations should not in any way be threatened by a treaty that may further tighten an already rigid global regime represented by the Trade-Related Aspects of Intellectual Property Rights agreement (TRIPs). This singularly important issue has been engaging the public health community in India and elsewhere for a long time now and the Centre must take the country into confidence on the text of the India — EU FTA. The history of trade agreements is replete with instances of big pharmaceutical companies lobbying to shoehorn provisions into them to delay or stop the production and distribution of generic drugs. The protests being witnessed against a restrictive FTA with the EU echo the sentiments expressed by AIDS campaigners in Morocco in 2004 against drug companies pressuring U.S. negotiators working on an FTA to ensure delayed introduction of generic medicines. It is such special interests that India must prevent from asserting themselves.
The Centre should pay closer attention to the report of the Planning Commission’s High Level Expert Group on Universal Health Coverage, which calls for vigilance against FTAs containing restrictive elements. Among the key recommendations is one that says any Data Exclusivity Clause in such an agreement should be removed, as it would extend the life of patents and facilitate evergreening. Also important is the suggestion to set up a National Health Promotion and Protection Trust that should, among other things, assess the likely impact of free trade agreements on access to medicines. Viewed from a commercial perspective, any straitjacket treaty is likely to mean a setback to Indian pharmaceutical exports. It is worth pointing out here that EU ports have, in the past, seized Indian generics destined for developing countries. Accepting stricter patent norms can only intensify such actions. As Nobel laureate Joseph Stiglitz points out in his analyses of globalisation, TRIPs was designed to increase the price of medicines. Depressingly, in spite of the rising cost to patients and massive revenues for pharmaceutical companies, the profits have not led to remedies for diseases affecting poor countries. Considerable research funding is devoted instead to discovering drugs for lifestyle diseases. The priority for India should be to preserve the existing provisions in global agreements and domestic patent law that facilitate production of generics, stop evergreening of drugs and enable compulsory licensing.",https://www.thehindu.com/opinion/editorial/not-so-free/article4611212.ece
15,4,2013,Staring down the barrel,"By 68 votes to 31, the United States Senate has voted to debate proposals for regulations on gun ownership; an expected filibuster did not materialise, as 16 Republicans voted for debate. The proposals themselves are very limited, but are bitterly opposed by several high-profile Republicans and also attract opposition from swing-state Democrats, who have good reason to fear the money and influence of the National Rifle Association. That the Senate will even hold a debate may, nevertheless, be a response to rising public disquiet throughout the U.S. especially since the December 20, 2012 episode in which 20-year-old Adam Lanza murdered 20 children and six adults before killing himself in Newtown, Connecticut; he had earlier killed his mother at home. The recent Senate vote, however, is procedural, and only allows debate to start on plans like expanded background checks, such as records of any previous psychiatric treatment, on those trying to buy firearms. A reduction in the size of magazine clips will, however, meet stiff resistance, and any proposal may yet be filibustered. Even if the Senate approves some or all the present proposals, the House of Representatives may reject debate.
In the U.S., gun control is not only a matter of legislation but a difficult constitutional issue, over which several questions remain unresolved. The Second Amendment, part of the Bill of Rights that Congress ratified in 1791, says, “A well regulated Militia, being necessary to the security of a free State, the right of the people to keep and bear Arms, shall not be infringed.” Therefore, gun control could be a State subject alone. On April 5, Connecticut passed some of the tightest controls in the country, but a Republican-held state like Arkansas now lets people carry guns into churches and colleges. Secondly, many historians argue the Second Amendment was meant to protect the body politic against takeover by a standing army, and not to give individuals an open-ended right to bear firearms. Whatever the historical context, it is absurd that U.S. lawmakers cannot reform a system that provides people such easy access to firearms. Congress is prepared to back the use of force in every continent in order to make the world safer for America but it is unwilling to take a basic step to protect American lives where they are most endangered: in the U.S. of A.",https://www.thehindu.com/opinion/editorial/staring-down-the-barrel/article4617463.ece
15,4,2013,Common sense on capital flows,"As India’s external balances continue to flounder, the fact that the International Monetary Fund’s thinking on cross-border capital flows has slowly come in line with emerging countries is a cause for some comfort. In December 2012, the Fund, which has been the global arbiter of external account policies for the past 70 years, endorsed a new institutional view on capital account liberalisation and management of capital flows. While earlier it dogmatically espoused capital account liberalisation as the ultimate goal for all countries, it is now much more accommodative to contrarian views: it is prepared to concede that under certain conditions it would be adequate to regulate capital flows. Though subject to caveats, the new thinking, which will condition the IMF’s surveillance and reporting efforts, explicitly recognises a few scenarios that call for intervention by individual countries to protect their interests. For emerging markets whose financial institutions and markets are still not fully developed, unbridled capital flows carry greater risks. This is a view that the Indian policy establishment has for long supported. Way back in July 2006, the Tarapore Committee on capital account convertibility prescribed macroeconomic adjustments and market development as essential prerequisites before relaxing capital controls. More recently, India, Brazil and a number of developing countries have had to reckon with the worst effects of short-term capital flows surges and sudden reversals. At the same time, advanced economies like the U.S., the European Union and Japan need to be more aware of the harmful consequences of their ultra-soft monetary policies on emerging markets.
A striking feature of the IMF’s current view on capital flows is that it differs sharply from the ground rules governing several trade and investment treaties which generally do not allow regulation of cross-border finance. The old “one size fits all” approach has been discredited and each country can set its own time table for capital account liberalisation. The fact that the IMF has not given up on its eventual goal has come in for criticism, though it is certain that it has loosened its stance after learning from several countries in Asia and Latin America. Malaysia’s successful defiance of the then prevailing orthodoxy at the time of the Asian currency crisis in the late 1990s had demonstrated the value of controls in crisis management. When capital flight threatened to weaken several Asian currencies and swell their foreign currency debts, the IMF prescribed fiscal and monetary austerity to convince investors to stay put. Malaysia came out on top after taking a diametrically opposite course, imposing heavy restrictions on foreign exchange transactions and capital flows. For India, which has won kudos for its calibrated approach to capital account liberalisation, the new orthodoxy should strengthen its intellectual and political resolve to deal with its external sector problems in a manner best suited to its national conditions.",https://www.thehindu.com/opinion/editorial/common-sense-on-capital-flows/article4617461.ece
16,4,2013,Homeland security breached,"The Boston Marathon bombings of Monday afternoon marked the first major terror attack carried out on U.S. soil since al Qaeda struck with devastating force on September 11, 2001. With three confirmed dead, among them an eight-year-old boy waiting for his father at the finish line, and local hospitals receiving at least 176 persons, many with serious injuries and some requiring amputation, the city of Boston turned from jubilation to stunned silence. Shortly before 3 pm, a quarter of a mile or so before the finish line, two loud blasts went off within seconds of each other. Spectators and runners knocked over by the force of the blast sat amidst blood and debris on the road. Doctors treating the injured were said to be pulling ball-bearings and shrapnel out of people, suggesting a bomb designed for lethal impact. U.S. law enforcement, which did not appear to have any advance intelligence of the incident, went into fourth gear immediately. Major cities were put on high alert, and a no-fly zone and temporary airport “ground stop” were imposed in Boston. On Tuesday morning the Federal Bureau of Investigation, now in charge of the criminal investigation into the attack, raided a high-rise apartment in Boston in search of a “person of interest.”
In a statement made a few hours after the attack, President Barack Obama seemed to be conscious of the legacy of suspicion that followed 9/11, particularly the violent backlash against Muslims, Sikhs and other ethnic minorities. “We don’t yet have all the answers,” he said. “We still do not know who did this or why... People shouldn’t jump to conclusions before we have all the facts.” Yet even as he spoke there were unconfirmed reports in the media about a Saudi national said to have been questioned at a hospital. Some media outlets got ahead of themselves, speculating over whether foreign or home-grown terror groups could be involved. Yet as of Tuesday, the authorities made it clear they had no concrete leads. After nearly a decade of polarising experience with hate crimes, Islamophobia and the suspension of civil liberties under legislation such as the U.S. Patriot Act, it is only in the past few years that the U.S. has enacted stronger protections for minorities and free speech. There is a real risk that Monday’s bombing and Mr. Obama’s promise that the attackers would feel the “full weight of justice” may lead to the rollback of these hard-fought rights. If they do, it may once again draw the U.S. back into a negative spiral of injurious overreach in foreign policy and domestic policing that will damage the civilisational fabric of America without making the country any more secure.",https://www.thehindu.com/opinion/editorial/homeland-security-breached/article4624060.ece
16,4,2013,Not for sale,"Tamil Nadu’s deceased donor organ retrieval programme is a good example of a transparent, State-led initiative that can demonstrably curb trade in human organs. It is not by accident that the programme has achieved a donation rate for kidneys, livers, hearts and lungs that is many times higher than the national average; last year, nearly half of all donations from dead donors in India were in Tamil Nadu. A combination of socially-minded medical professionals, supportive governments and high levels of openness has encouraged several families to altruistically give away the organs of their kin who suffer brain stem death, mostly in road traffic accidents. The Tamil Nadu model, recently featured by BMJ (the British Medical Journal) as a replicable framework for other States, has many aspects that merit close attention. What stands out in its design is the requirement that all hospitals doing transplant surgeries register with a State authority, offer counselling to the kin of potential donors, submit records of transplants and declare their charges. The online publication of waiting lists, the hospitals involved and guidelines for allocation of organs has strengthened public confidence in the system. Notably, many recipients are poor.
It is no secret that the evolution of such a forward-looking measure in Tamil Nadu is the response to an unedifying past — one that made the State notorious for trade in kidneys procured by middlemen from living donors, mostly the poor. Commerce in organs continues in many other parts of the country, exploiting a provision in the Transplantation of Human Organs Act that allows living unrelated people to give, for reasons of attachment to or affection for the recipient. This must be countered forcefully by promoting the cadaver donation model. Even Tamil Nadu can do a lot more, by devoting attention to trauma units in district hospitals, where cadavers can be maintained for organ donation, and doctors trained to identify brain stem death and perform transplants. Commendably, the expertise acquired thus far by the State is being widely shared with health systems across the country, and there can be no excuse for others not to institute similar programmes. It is, of course, vital to remember that the major supply of cadaveric organs comes from the shocking number of road accidents that kill over 134,000 people a year. On the other hand, organ demand is also inexorably rising due to weak preventive measures and treatment access for diabetes and hypertension. Free public provision of dialysis, which is currently unaffordable in the private sector to most patients, can help many with end-stage kidney disease. Curbing organ commerce needs a national initiative.",https://www.thehindu.com/opinion/editorial/not-for-sale/article4624063.ece
16,4,2013,Continuing Chávismo,"Former Venezuelan Vice-President and interim President Nicolás Maduro, whom the late President Hugo Chávez named as his preferred successor, has won the April 14 presidential election, but has done so by far less than polls had portended he would; even a week earlier, some surveys had suggested a winning margin of 14 per cent. Mr. Maduro, a member of the United Socialist Party of Venezuela, a former bus driver and trade union negotiator standing on behalf of the Great Patriotic Pole coalition, defeated his closest rival, Henrique Capriles of the Democratic Unity Roundtable, by 50.66 per cent to 49.07 per cent of the vote. The turnout, 78.7 per cent of the country’s 19 million voters, was slightly lower than it had been in the October 2012 election, which saw Mr. Chávez, who was already ailing and died of cancer on March 5, elected for a fourth successive term, by a resounding margin of 11 percentage points. Now Mr. Capriles has alleged irregularities and has refused to concede, demanding a recount instead. Before the contest, he had rejected a National Electoral Council document which would have required accepting the outcome, though he had signed a similar document before running against Mr. Chávez in October; Mr. Maduro, however, announced that he would accept the result.",https://www.thehindu.com/opinion/editorial/continuing-chvismo/article4620670.ece
16,4,2013,NaMo and Nitish’s dharma,"The Bharatiya Janata Party and its principal ally, the Janata Dal (United), have warred and sparred before — and almost always over Narendra Modi. With the general election looming large, it was a given that Nitish Kumar’s digs at Mr. Modi would become progressively more unsubtle. At a rally in Delhi last month, the JD(U) chief had lampooned Mr. Modi’s model of “skewed” development and showed off his own ‘inclusive” strengths vis-à-vis the Gujarat Chief Minister. Last week, a JD(U) spokesperson taunted Mr. Modi on his inability to contain the 2002 anti-Muslim violence. Mr. Kumar’s party has since passed a ‘shock and awe’ resolution asking the BJP to name a “secular” candidate to lead the National Democratic Alliance into the coming election. The BJP has retaliated by telling its partner it had no business tarnishing Mr. Modi. Admittedly, the resolution, adopted at the JD(U)’s national executive, is the strongest attack yet by the party on the Gujarat Chief Minister. However, there is a catch here. The JD(U) has set the year-end, still some eight months away, as the deadline for the BJP to meet its demand. If a week is too long in politics, eight months is long enough for the political world to turn topsy-turvy. For the moment, the BJP-JD(U) mutual name-calling must be understood for what it is : shadow-boxing between two partners each of whom has a separate electoral constituency to address.",https://www.thehindu.com/opinion/editorial/namo-and-nitishs-dharma/article4620668.ece
18,4,2013,"Resources below, turmoil above","Last month’s coup d’état in the Central African Republic (CAR), in which the northern-based group Séléka fought its way into the capital Bangui and overthrew President François Bozizé, is yet another destabilising development in a country which has had a troubled and violent modern history. The coup resulted from the collapse of a January 11 agreement, which was itself meant to end fighting that had broken out late in 2012 over the alleged failure of a 2007 peace deal. Mr. Bozizé, who had seized power in a coup in 2003 but won elections in 2005 and 2011, has reportedly escaped to neighbouring Congo. The five-faction Séléka, which means “alliance” in Songo, is led by Michel Djotodia, who has suspended the constitution and announced rule by decree. Though he has promised that the 2016 elections will occur as planned, he also says he will review existing deals with foreign mining firms. In response, the African Union has suspended the CAR and imposed travel restrictions on Séléka leaders. Unsurprisingly, the country faces a humanitarian crisis. Some 40,000 people have fled to Congo, Chad, and Cameroon; even a fortnight before the coup, the fighting had displaced 175,000 people internally, and violent looting continues apparently unchecked.
Things do not bode well for the country’s 4.5 million people. Though Mr. Djotodia, who heads the Union of Democratic Forces for Unity (UFDR) faction within Séléka, claims to be a secularist, some among the majority Christian population are nervous because he is a Muslim. However, his earlier record in getting himself appointed to replace a sheikh as the CAR’s consul in Nyala, capital of the Sudanese state of Darfur, suggests that he puts his own ends first. A more serious problem, however, is Séléka’s use of child soldiers. Members of a South African force which tried to defend the Bozizé government say they were sickened to find children among those they had killed; they themselves lost 13 troops in a serious foreign policy disaster for President Jacob Zuma’s ANC government. A further complication is that the CAR’s Muslim minority, which mainly lives in the northeast, considers that it has long been neglected by successive governments in Bangui. As if that were not enough, Joseph Kony, the leader of the Uganda-based Lord’s Resistance Army, who is wanted for war crimes, has disappeared, with some of his forces, somewhere in the CAR, and U.S. troops assisting the Bozizé government in searching for him have abandoned the hunt since the coup. Although rich in resources, the CAR is one of the world’s poorest countries. But it seems the AU will get little international help while it tries to create stability and legitimate authority there.",https://www.thehindu.com/opinion/editorial/resources-below-turmoil-above/article4627713.ece
