Date,Month,Year,Title,Content,Link
4,1,2016,Stay the course after Pathankot,"Within the short space of a month, Prime Minister Narendra Modi and his government have gone through the entire cycle of India-Pakistan ties, as they have played for the past two decades ever since the two countries agreed to a composite, structured dialogue between them. There has been talks about talks, talks about terror, a brief moment of euphoria with gestures of renewing ties from the leaders, followed by an attack. While >Mr. Modi’s Lahore landing was certainly bold, it has not yet proven to be the game-changer that perhaps he too hoped it would be. Instead, the same kind of terrorist attack that has always accompanied India-Pakistan engagement hit Pathankot in the early hours of Saturday. As with similar attacks in the past, it should not surprise anyone if the terrorists came from Pakistan, and belonged to an anti-India group the Pakistani army has neatly sidestepped in its otherwise fairly successful crackdown on terrorists in the past year. Frustrated by their inability to hurt India, the Jaish-e-Mohammad (JeM), the Lashkar-e-Toiba (LeT) and others have tried to retain their relevance by instead >targeting the India-Pakistan dialogue process time and again. By not calling off talks immediately after the attack, the Modi government seems to have indicated it will not allow these groups the satisfaction of achieving those aims. A sustained dialogue is the only fitting answer to terrorist groups and to their handlers inside the Pakistan establishment who wish to destabilise the peace process. In fact, External Affairs Minister Sushma Swaraj told Parliament last month that >India would not “be provoked by saboteurs who want to stop the dialogue process in one way or another”.
Going forward, the talks process must be further insulated from the ‘veto’ of these forces. First, the foreign secretaries must move quickly to set up a timetable of meetings of all the secretaries in the two countries involved in the comprehensive dialogue. The process will receive momentum if India and Pakistan agree to a resolution on what are often called the “low-hanging fruit” of issues such as visas, confidence building measures on the Line of Control, water issues and the Sir Creek dispute. The more issues they are able to agree on, the greater their chances of addressing the single largest issue that holds back ties today, that of terrorism. On this, it is for Pakistan to show its good intentions, by acting against the JeM and LeT, both in court and on the ground in Punjab where they run extensive militias. India must stay the course it has set in the past month, including >during the National Security Adviser talks, where it has delivered its message firmly, but quietly, with no hint of the one-upmanship that can hamper engagement. These actions will pave the road that was opened by the two Prime Ministers on Christmas day, allowing them to slice through the proverbial Gordian knot on India-Pakistan ties, rather than having to disentangle the ends that constantly threaten to strangle peace in the subcontinent.",https://www.thehindu.com/opinion/editorial/Stay-the-course-after-Pathankot/article13979269.ece
4,1,2016,Bangladesh’s Islamist challenge,"The death sentence handed out to two students last week for the > murder of a secular blogger in Bangladesh marks the first major verdict in a string of cases related to the killings of writers in the South Asian nation. Ahmed Rajib Haider, 35, was hacked to death by machete-wielding attackers in February 2013. The judge at a fast-track court found that the two students and another man were guilty of murder and convicted another five people on lesser charges. > Haider’s murder had opened a new phase of violence in Bangladesh’s contemporary history. A number of secular writers have been targeted by Islamists ever since. In 2015 alone, five writers were killed in the country. Bloggers are victims of an ongoing conflict between the country’s secular establishment and Islamist factions. The Awami League government’s decision to open a trial of the war crimes committed during the country’s 1971 liberation war did not go down well with Islamists. The conviction of some of the leaders of the opposition parties such as the Bangladesh Nationalist Party and the Jamaat-e-Islami made matters more complicated. Extremist sections are steadfastly opposed to the trial, but they lack the political capital to build a popular resistance against it. Therefore, they turned towards violent protests against the war crimes trial, which created serious law and order problems in the country.
It was against this background that right-wing fringe groups such as the > Ansarullah Bangla Team started targeting writers. The bloggers, who consistently campaigned against the war criminals and demanded their executions, invited the wrath of Islamists. The government of Prime Minister Sheikh Hasina had initially faced criticism for not doing enough to stop violence against writers. Now, with a relatively fast conclusion of the trial of Haider’s murder case and the passing of the highest possible punishment to the convicts, the government appears to be upping the ante against the Islamists. The government’s resolve to bring the attackers to book is timely. But at the same time there are questions over the worsening security situation which allows the extremists to carry out attacks and, more important, the government’s increased reliance on the death penalty to address the Islamist threat. Dhaka’s primary challenge is to prevent any such incidents taking place again. Islamists have apparently issued a “hit list” of bloggers, threatening to kill them all. Given the recent cycle of violence, Thursday’s verdict could trigger more attacks by extremist groups. The government should not lower its guard. As regards the death penalty, it is worth noting that the > hanging of war criminals has done little in weakening Islamist politics in the country. Even in the case of bloggers murders, long prison terms would be ideal which would not only strengthen the government’s moral position in this conflict with Islamist radicals, but will also weaken the latter’s narrative that the state is waging a war against them. Bangladesh needs a comprehensive strategy to fight Islamists, because the latter’s target is not merely writers, but the country’s secular polity itself.",https://www.thehindu.com/opinion/editorial/Bangladesh%E2%80%99s-Islamist-challenge/article13979268.ece
5,1,2016,Dress code by judicial diktat,"Seeking to preserve the ‘spiritual ambience’ in temples by prescribing a dress code for worshippers may appear to be a laudable objective. However, courts of law should be cautious about framing their own rules in the guise of passing judicial orders. A fiat from the Madurai Bench of the > Madras High Court prescribing the sort of clothing that devotees should wear while visiting temples has come into effect in Tamil Nadu from January 1. A single judge decided on November 26, 2015 that to curb the wearing of “improper clothing” by temple-goers, a dress code was “inevitable”. Even though what was before him was only a petition for permitting a folk cultural performance on the premises of a village temple, he impleaded the State Hindu Religious and Charitable Endowments Department as a respondent and proceeded to prescribe an interim dress code straightaway. > The code, that sets down dhotis or pyjamas with upper cloth, or formal trousers and shirts, for men, and saree or half-saree with blouse, or churidars with upper cloth, for women, and any fully covered dress for children, will be in force until the State government decides on implementing a code on the lines given in the court order. The department has now decided to appeal to a Division Bench against the single judge’s order. It has rightly taken the position that the order was not in consonance with the Tamil Nadu Temple Entry Authorisation Act, 1947, which permits individual temples to frame rules relating to attire based on their own customs and traditions.
It is true that many places of worship belonging to all religions do have and enforce some sort of attire for worshippers and visitors. There are temples that insist that male devotees should be bare-bodied above the waist while inside their precincts, and many that allow only dhotis and bar trousers. However, these restrictions are framed by temple authorities based on local tradition and customs. The acceptability of the worshippers’ clothing is decided by local circumstances and ought not to be based on external decree, much less through a judicial diktat. In Tamil Nadu, tens of thousands of temples do come under the State government through the HR & CE Department, but that does not automatically mean that >a writ of mandamus can be issued by the court to the authorities without sufficient cause or any public law principle. There is nothing to show that public authorities had failed to do their duty of protecting the ambience of temples all over the State. The judge’s code may not be unduly restrictive, but it raises the question whether there is any religious rule linking dress with devotion. It is not clear why the prescription is gender-based, when some kinds of apparel — shirts and trousers, for instance — are worn by both men and women. Judicial activism undoubtedly furthers public interest, but it is equally important that it is not used to impose a particular world view on the public.",https://www.thehindu.com/opinion/editorial/Dress-code-by-judicial-diktat/article13981102.ece
5,1,2016,Time for a national security doctrine,"By restarting dialogue with Pakistan and acting with diplomatic restraint following the Pathankot attack, the Narendra Modi government has wisely differentiated between the Pakistan government and non-state actors. The challenge thrown up by the >terrorist attack on the Pathankot air force base is to evolve India’s national security doctrine to include its response to non-state actors. While carrying on diplomatic engagement with Pakistan, India needs a firm strategy to deal with terrorist threats that are now the prime challenge to the state. Political consensus must be evolved, in a publicly transparent manner, to reflect the complex challenge facing the country, detail its thresholds, interests that would be protected at any cost and response calibration vis-à-vis armed aggression. The doctrine must be accompanied by a national security strategy that spells out the command and control structures for meeting eventualities such as terror strikes, so that last-minute goof-ups such as those >that have been evident at the Pathankot airbase are not repeated. In the absence of such a clearly articulated consensus, India’s response is qualitatively linked to the government of the day, its key leaders and their personal ability, or inability, to understand and appreciate security challenges.
The proposed security doctrine must be anchored in the foundational values of the Constitution. India enjoys Westphalian sovereignty, which grants it exclusive right to its domestic affairs and security but also comes with a huge bundle of responsibilities. India still has no written national security doctrine, and whatever is practised as the doctrine, and strategy, is vastly inadequate. The political class across the spectrum needs to come together > to define India’s permanent interests. It is time to move on from the unwritten grand >strategy of working only towards the political unity and preservation of India to a written doctrine that defines India’s role in the world and its commitment to protecting the life, liberty and interests of its people. After every terrorist attack, there are shallow attempts by the establishment to fit episodic responses into academic frameworks and proposals for security establishment reforms, but in no time things go back to default mode, until the next terrorist attack. The recurring terrorist attacks are not just a humiliation for the country but also a nightmare that is repeatedly disrupting daily routines and taking away precious lives. The very foundations of India’s security establishment need to be reformed if a robust national security doctrine is to be implemented. The intelligence agencies are cloaked in mystery, and with no credible external audit. Given the opacity of these agencies, intelligence alerts often emerge that have no credibility. In the process, >credible intelligence inputs, such as the one about Pathankot, are not treated with enough seriousness. The agencies that are to provide security cover and neutralise terrorist threats do not have a cohesive command and control structure. It varies according to who is in control in New Delhi. It is time to finally show that India can be more than a functional anarchy.",https://www.thehindu.com/opinion/editorial/Time-for-a-national-security-doctrine/article13980984.ece
6,1,2016,Bridging cricket’s credibility deficit,"The committee headed by former Chief Justice of India R.M. Lodha has not disappointed cricket fans who favour a thorough overhaul of cricket administration in the country. Under intense judicial scrutiny ever since the betting scandal hit the Indian Premier League in 2013, the Board of Control for Cricket in India has been seen by many as a cosy club of individuals who treat the various regional units as part of their personal fiefdom. The >BCCI suffered from a serious credibility deficit as cricket-lovers were convinced that the businessmen and politicians who run the cash-rich body in an opaque manner were not working entirely in the game’s interest. The Supreme Court appointed the Lodha committee last year to suggest ways to rid cricket administration of its many obvious ills, such as lack of transparency and accountability. The >panel has mooted sweeping reforms in the board’s structure and functioning. The proposed measures could radically alter the way the BCCI functions as well as vastly improve its public image and impart much-needed credibility: restricted tenures, bar on holding more than one office at a time, limits on terms, cooling-off periods between the holding of one office and another, and steps to prevent the sort of conflict of interest that was brazenly in view for many years. One significant suggestion is that government servants and ministers be kept out of cricket administration. Even if the political class as a whole is not barred, it will at least prevent influential politicians in government eyeing the spoils of office in cricket administration.
The report has two major suggestions related to public policy. One is the >radical idea of legalising betting in cricket. Betting cast a dark shadow on the IPL and led to two franchises being suspended. Many will welcome such legalisation as that will bring in an element of regulation and monitoring. Its implementation, however, will hinge on suitable local legislation across the country. The >BCCI will have to ensure strict adherence to the condition that players, managers, officials or anyone associated with cricket are not allowed to participate in betting. Another idea is that the BCCI — which the Supreme Court held last year to be a body discharging a public function — be brought under the ambit of the Right to Information Act. It does sound attractive. However, it will both require legislative change and a balancing rule that unnecessary queries are not directed towards decisions made by captains and selectors of the national and domestic teams. It is not difficult to guess that the BCCI would prefer the report to be non-binding and that it would contest some of the recommendations before the Supreme Court. A restructured cricket board and an equitable system of voting by and in all its affiliated units will surely be in the game’s interest. What ultimately matters is that cricket should not suffer because of whimsical individuals holding on to key posts in the administration and working to cover up instead of preventing unsavoury developments.",https://www.thehindu.com/opinion/editorial/Bridging-cricket%E2%80%99s-credibility-deficit/article13982938.ece
6,1,2016,A dangerous escalation,"The execution of Sheikh Nimr al-Nimr, an influential Shia cleric, by Saudi Arabia has expectedly led to a flare-up of sectarian passions in West Asia. Sheikh Nimr was the most prominent religious leader of the Kingdom’s Shia minority, which has long been subjected to institutionalised segregation by the Sunni monarchy of the al-Saud family. He was the driving force behind the 2011 protests in the country’s east, inspired by Arab Spring protests elsewhere. Moreover, Sheikh Nimr was a respected cleric among the Shia community in general. He had spent years in Iran’s Shia seminaries. Tehran had repeatedly asked Riyadh to pardon him. By executing him, ignoring all those pleas, >Saudi Arabia has dangerously escalated its rivalry with Iran. Within days, the stand-off has snowballed into a full-blown diplomatic crisis with sectarian overtones. Saudi missions in Tehran and Mashhad were ransacked by protesters. In return, Saudi Arabia, Bahrain and Sudan have cut diplomatic relations with Iran, while the United Arab Emirates has downgraded ties.
West Asia is already witnessing sectarian conflicts. Iraq, which is torn apart on sectarian lines, is taking baby steps under the new Prime Minister, Haider al-Abadi, to rebuild national unity. The country witnessed a bloody phase of sectarian strife in the aftermath of the U.S. invasion. Parts of the country, including the second largest city, Mosul, are still under the control of Islamic State, which is carrying out a systematic campaign against non-Sunni religious groups. In Yemen, the Shia Houthi rebels are fighting forces loyal to a Saudi-protected government led by Sunnis. In Bahrain, the >wounds of a Shia rebellion which was crushed by a Sunni monarch with the help of the Saudis are still not healed. By executing Sheikh Nimr, Riyadh has poured oil into this sectarian fire, for which the region will have to pay a huge price. For decades, one of the main sources of instability in West Asia has been >the cold war between Saudi Arabia and Iran. Though the ultimate goal of both nations has been regional supremacy, they use sectarianism as a vehicle to maximise their interests. While Riyadh has the support of Sunni monarchs and dictators in the Arab world, Iran is aligned with Iraq and Syria, besides its proxies such as Hezbollah in Lebanon and the Houthis in Yemen. This sets the stage for a dangerous Shia-Sunni conflict across the region. Unless tensions are dialled down between these two heavyweights, there will not be peace in West Asia. Both the U.S. and Russia, allies of Saudi Arabia and Iran respectively, have called for calm. Moscow has reportedly offered to mediate between Riyadh and Tehran. The U.S. and Russia should use their influence to rein in further escalation of tensions. Unchecked, the Saudi-Iran rivalry could plunge the region, already torn apart by invasions, civil wars and terrorism, into further chaos.",https://www.thehindu.com/opinion/editorial/A-dangerous-escalation/article13982930.ece
7,1,2016,Time for questions on Pathankot,"There is much relief as quiet finally returns to Pathankot. However, the immediate questions that need to be asked are about the way the security operation was carried out from the moment a specific intelligence alert came to the Centre about the possible targeting of the Pathankot airbase. >This newspaper has already reported that by Christmas, a foreign intelligence agency had passed on a tip-off about terrorists planning to attack the base. Was that not treated with seriousness because most intelligence alerts do not mean anything? Is the response a reflection of the poor quality of general intelligence alerts? On January 1, early morning, the abducted Superintendent of Police, Salwinder Singh, reported to the local police that his vehicle had been snatched. By afternoon >, the government at the Centre had confirmation about the presence of terrorists in Pathankot. What the security establishment did from that moment raises several questions. A meeting chaired by the National Security Adviser and attended by, among others, the chiefs of the Army and the Air Force, decided to rush NSG commandos from Delhi. How did they take that decision, when it was clear that an airbase had to be protected and terrorists could be anywhere in the district? Does this reflect the poor thinking of senior members of the security establishment? Or does it hint at autocratic decision-making in New Delhi without professional participation?
Over the last few days, the government has been making a desperate effort to defend the course of action that was followed in fighting terrorists. From informal briefings in New Delhi to the formal briefing on Wednesday evening by Lt. Gen. K.J. Singh, General Officer Commanding-in-Chief, Western Command, the government has been putting up a spirited defence of the operations. Gen. Singh admitted that the first to react to the terrorists were the DSC (Defence Security Corps) and Garuds, but added that the second contact was the Army columns. >As Defence Minister Manohar Parrikar did on Tuesday, Gen. Singh claimed that there was total operational synergy, and he justified the time taken by saying that forces had to be applied sequentially, and not simultaneously, and they were also careful to avoid a hostage situation and other eventualities. However, all this does not answer the basic criticism by military veterans and security experts: despite the Pathankot airbase being at shouting distance from thousands of Army soldiers trained to deal with terrorists, why were they not even called in to provide perimeter security to the base? >What was the need to send the NSG into a military installation where the Army’s para commandos and quick reaction teams would have been more familiar with the terrain? Why was the operational command not handed over to the senior-most Army commander on the ground? The answers should not only inform decisions to hold those responsible accountable for the mis-step in operations, but also lead to an upgrade of existing protocols.",https://www.thehindu.com/opinion/editorial/Time-for-questions-on-Pathankot/article13984770.ece
7,1,2016,Think different on infrastructure,"When the going gets tough, public investment must be stepped up to pump-prime a slow-moving economy facing uncertain headwinds of low commodity prices and faltering international trade. When the going is good, the private sector would also have a role to play, > Finance Minister Arun Jaitley has said, vowing to ramp up infrastructure investments in 2016-17. Ten months ago, in his first Budget for a full financial year, Mr. Jaitley had scaled up such investment to Rs 1.25 lakh crore, two-thirds of which was earmarked for road and railway projects. In the coming year, he has indicated that the priority will be rural infrastructure as the stress in India’s villages after two bad monsoons has hit demand. This is deterring fresh private investment, with many firms still struggling with past investment plans that are stuck or have become unviable. While economists debate whether the >government should stick to its fiscal consolidation road map or scale up public expenditure to spur the economy, nobody will mind if a slightly higher fiscal deficit leads to more jobs while creating useful public assets. Low oil and commodity prices offer the chance to build more infrastructure at a far lower cost, but as Mr. Jaitley said, “We must have the intellectual honesty to analyse our shortcomings and improve them.”
So have higher allocations to infrastructure spending this year helped? Anecdotally, a few signs are positive. >Demand for bitumen, a key ingredient for building roads, has risen, as have enquiries for construction and earth-moving equipment. Paying private contractors to build highways has boosted cash flows and enabled a few to re-enter the fray for new projects. But all is not well yet. Core sector performance hit a decade’s low in November 2015. “Though public investments have started to gain traction, this is yet to reflect in the performance of investment-linked sectors,” rating agency Crisil said, as demand remains weak in end-user sectors such as real estate, with overcapacity in others. Of course, this is partly the lag effect — infrastructure projects take time to show results. Yet, an honest introspection should reveal the need to utilise public infrastructure budgets more effectively without the cost- and time-overruns associated with the government’s ‘business as usual’ approach. Take India’s largest industrial infrastructure project, >the Delhi-Mumbai Industrial Corridor, set up as a special purpose vehicle to shed the legacy burdens of departmental decision-making. It’s crawling, though all the States along the corridor except Delhi are run by the BJP. Or the Project Monitoring Group under the Cabinet Secretariat tasked with resolving stalled projects, on which not much has been heard in months. Could the fact that these bodies were left without a head through most of 2015 have affected performance? Tapping the Consolidated Fund of India as well as innovative vehicles such as the National Investment and Infrastructure Fund is laudable. Perhaps, it is also time to find a few good men who can get the job done on the ground, grant them autonomy and fix accountability for outcomes.",https://www.thehindu.com/opinion/editorial/Think-different-on-infrastructure/article13984769.ece
13,1,2016,A political misadventure,"Political opportunism in an election year often takes the form of dubious actions by the executive, and inevitably runs into a judicial barrier. By staying the Union government’s >recent notification aimed at permitting jallikattu, the popular bull-taming sport in Tamil Nadu, along with bullock cart races in some other States, the Supreme Court >has stopped the Centre’s needless misadventure in its tracks. The festivities associated with the harvest festival of Pongal in Tamil Nadu went off without jallikattu in 2015 after the >Supreme Court’s May 2014 judgment prohibiting the sport on the ground that it perpetrates cruelty on animals and endangers the lives of the participants. The State government ensured peace and prevented any unrest last year, despite considerable unease and anger among the rural population. There is no reason why it could not have continued to practise the same restraint and wisdom in accepting the court verdict. On the contrary, the issue became politicised in the >run-up to the Assembly election that is due in a few months from now. Political parties stoked popular sentiment in favour of reviving jallikattu by demanding measures to circumvent the judicial bar. The ruling Bharatiya Janata Party at the Centre, looking to find a foothold in the political fray in Tamil Nadu, made a calculated move by amending a 2011 notification that prevented bulls from being exhibited or trained as performing animals, by exempting bulls deployed in jallikattu and cart-racing from its purview. The party will now have to live with the criticism that it knew that the notification would be stayed, and all it was looking for was some political capital.
The Centre will have to explain why it tried to get around a court verdict through a mere executive notification, when it is common knowledge that it can be done only through legislation that removes the basis for the judgment and not merely by tweaking some regulations. Tamil Nadu Chief Minister Jayalalithaa has now >urged the Centre to promulgate an ordinance to save the traditional sport, but even that may be no solution. The law laid down by the Supreme Court is fortified by several legal formulations. In a harmonious reading of animal rights in the context of the Universal Declaration of Animal Welfare (UDAW), the provisions of the Prevention of Cruelty to Animals Act and the Constitution, the court has ruled that animals have a right against human beings inflicting unnecessary pain and suffering on them. In effect, the entire sport has been declared violative of the law against cruelty. Treating animals in a humane, non-exploitative way is now a constitutional requirement for any executive action related to them. The State’s earlier regulatory Act on jallikattu was dismissed as an anthropocentric law that was repugnant to the eco-centric law against cruelty to animals. Instead of continuing this artificial confrontation between tradition and modern law, Tamil Nadu would do well to stop spearheading the cause of jallikattu, which is but a relic of a feudal past.",https://www.thehindu.com/opinion/editorial/A-political-misadventure/article13996009.ece
13,1,2016,"Individual brilliance, derivative success","Argentine and FC Barcelona footballer Lionel Messi has reclaimed the billing as the best footballer in the world by >winning his fifth Ballon d’Or award in the last eight years, a stupendous record considering no other player has won more than three such awards. Portuguese and FC Real Madrid forward Cristiano Ronaldo finished second after having won in the previous two years. That both players have finished in the top two in the award nominations since 2011 suggests that they are the best two footballers in the world by some margin. Messi is the better player, combining the highest form of three important qualities — dribbling, passing and goal-scoring — in one footballer. Ronaldo is as much and perhaps even more a sure finisher. But having them in the Argentina and Portugal national teams is no guarantee for success. The fact that neither of them has experienced the highest form of international success for their respective countries — Messi’s >Argentina lost to Germany in the 2014 World Cup final and Ronaldo’s >Portugal reached the 2004 Euro final before the player reached his peak — suggests that their respective awards were a function of their clubs’ overall success. Messi’s Ballon d’Or, for example, followed FC Barcelona’s three victories in the >UEFA Champions League , the >Spanish La Liga and the >Copa Del Rey in 2015.
Indeed, Messi’s Barcelona and Ronaldo’s Real Madrid have dominated club football in the past few years, the former more so. These clubs have also designed their pattern and style of play in such a way that the abilities and output of their two key players and goal-scorers in Messi and Ronaldo have been maximised. Real Madrid’s strategy of buying the most attack-minded players in the world and Barcelona’s nearly two-decades-long approach of building a squad based on a particular style of play and combining home-grown and bought talent has complemented the strengths of Ronaldo and Messi, respectively. These advantages are lacking in a national set-up, where the team squads are drawn from a more limited pool and their frequency of playing and training together is limited compared to the almost perennial club football. Consequently, the individual successes and strengths of both Messi and Ronaldo have not translated into national glory. Ronaldo’s goal-scoring record for Real Madrid of 338 goals in 325 games and Messi’s 430 goals in 503 games and a record 26 trophies tower over their respective national team outputs. These numbers re-emphasise the team nature of the sport. Ronaldo must thank his colleagues Luka Modric, Sergio Ramos and Karim Benzema and others for consistently putting him in a position to deliver for his club; Messi’s success is predicated upon the cohesion of Barcelona and the brilliance of Neymar, Luis Suarez, Andres Iniesta and Gerard Pique.",https://www.thehindu.com/opinion/editorial/Individual-brilliance-derivative-success/article13996005.ece
14,1,2016,Mixed legacy of the Obama years,"In a speech long on past achievements and short on policy promises for his final year in office, U.S. President Barack Obama delivered his seventh and > last State of the Union address to a House of Representatives chamber on Tuesday. Equally dedicating his time at the pulpit to defending his two-term record in office and to laying out a vision consistent with the liberal paradigm of the Democratic Party, Mr. Obama posed four definitive questions, the answers to which he said would determine how much progress the U.S. would make in the years ahead. First, on how the U.S. middle class finds sufficient opportunities in the new economy to secure its prosperity; second, on how the U.S. harnesses the power of technology to tackle climate change; third, what are the means to secure the safety of Americans at home and abroad without getting trapped in any military “quagmires”; and fourth, how could America's leadership foster a less hateful, less anti-minority brand of national politics? In the face of the Republican Party’s attitude of “rancour and suspicion”, Mr. Obama has deftly navigated a path forward on domestic priorities including healthcare reform, economic revival, and sustainable technologies in the energy sector. Yet his record on foreign policy is more patchy and complex. The partial realisation of the dream of America leading a multilateral world sits rather uncomfortably with notable cases of stasis and deepening conflict.
An unequivocal feather in Mr. Obama’s cap is the détente with Iran, which, on his watch, has rolled back its nuclear programme, shipped out its uranium stockpile, and helped the world step back from the brink of war. So too is the revival of formal diplomatic ties with Cuba last summer which, after more than 50 years of isolation and economic embargo, witnessed the relaxation of travel restrictions but awaits a nod from the Republican-controlled Congress before trade can be fully opened up. At the macro level, seven years since the end of Bush-era unilateralism, the adoption of multilateral, regionally focussed and hemispheric political models have certainly come into vogue under the able guidance of the Obama machine. Yet, even as multilateralism has thrived, bilateral crisis-resolution has taken a back seat. With Russia, the legitimate concerns of an important strategic player are reduced to sound bites and talking heads on U.S. news channels. Consequently in Ukraine and Syria there is often a hair-trigger situation. Washington’s China engagement was more reactive than proactive, and led to more aggressive positions in the region. The unravelling security prospects of Afghanistan and the festering Palestine-Israel conflict were inconsistently addressed over the two presidential terms. India, though, turned out to be the classic partner for Obama’s America — there was enough bilateral economic depth to keep ties strong, and the shared idiom of pluralistic democracy held the two nations together in a close but light strategic embrace.",https://www.thehindu.com/opinion/editorial/Mixed-legacy-of-the-Obama-years/article13997734.ece
14,1,2016,Incremental steps not enough,"The Defence Acquisition Council has approved a > revised Defence Procurement Procedure (DPP), aimed at boosting indigenous defence procurement and encouraging better participation from the Indian private sector. The Council is headed by Defence Minister Manohar Parrikar and includes key stakeholders of the defence establishment. Among its key decisions is a proposal to introduce a new category of acquisition termed Buy Indian (or IDDM, indigenous design development and manufacturing), which would become the most preferred acquisition category. Under Buy Indian, domestically designed equipment with 40 per cent indigenous components or foreign-designed equipment with 60 per cent local components will be considered. The new DPP has significantly increased the offset threshold for foreign contracts from Rs. 300 crore to Rs. 2,000 crore (with 30 per cent of the contract value to be procured from within India), while it has certain provisions for encouraging Micro, Small and Medium Enterprises. At first glance, the DPP is an incremental improvement over recent efforts to reduce India’s import dependence, which stands at 65 per cent of total defence procurement, to help create a robust military industrial complex within the country.
It is imperative that India succeeds at the earliest in creating a cutting-edge domestic military industrial base: no major nation state has transitioned to becoming a developed economy without one. Such a complex would create not only latest war machines but also hothouse innovations and technologies to improve overall scientific capabilities, and make India self-reliant at least in critical areas. If the ambition is to truly make Make in India a reality in the defence sector, then the DPP falls significantly short of expectations. Many private sector participants have been flagging a host of issues, and inbuilt biases against indigenisation. There are two key impediments to India’s private sector becoming active participants in defence R&D and production: the monopoly enjoyed by defence public sector units, and the favours that foreign suppliers enjoy. DPSUs are the workhorses of the sector as well as the biggest drag on indigenous military research. A significant number of them are merely assembling foreign kits. Given India’s over-dependence on foreign military vendors, several biases have crept in favouring them in procurements. A foreign vendor gets most of his payment on self-certification of project progress, while Indian vendors have to wait for a government inspector’s certification, which can delay payments by several months. A foreign vendor enjoys upfront customs duty exemption, while the excise duty exemption for a local supplier is a reimbursement months after he has supplied an item. The new DPP may work towards expanding the number of participants in military tenders, but it may not help dramatically improve the present environment for all participants. Going by the present trend, the $100 billion and more that India will spend over the next decade will mostly end up in foreign markets. Political boldness and radical reform are needed in defence procurement. Neither is visible in the new DPP.",https://www.thehindu.com/opinion/editorial/Incremental-steps-not-enough/article13997482.ece
15,1,2016,Stagflation risk ahead,"The latest Index of Industrial Production data, showing a contraction in factory output in November, should set alarm bells ringing in North Block, especially when read along with the > acceleration in retail inflation. While the reasons for the slump in industrial production, including the festival holidays, were broadly known, the magnitude of overall decline as well as the drops in specific industries are cause for concern. Both basic goods and capital goods – proxies for manufacturing and investment demand – contracted 0.7 per cent and 24.4 per cent, respectively. The government’s IIP figures also come close after the Nikkei India Manufacturing Purchasing Managers’ Index, where the survey revealed a drop in output in December when companies scaled back production on a decline in new orders. The gathering consensus among economists is that, save a few bright spots like automobiles and consumer durables, demand is precariously placed. Two key drivers, the overseas export markets and the rural economy, are both facing independent challenges. Global trade growth has been becalmed by > China’s slowdown and is now being roiled by the > yuan’s depreciation, while > back-to-back deficient monsoons have sapped rural consumption capacity. The economy’s momentum, thus, is threatened by the prospect of a sustained slowdown that may need to be countered urgently by corrective fiscal interventions. With the > Consumer Price Index (CPI)-based reading rising for a fifth straight month in December to 5.6 per cent, the accelerating retail inflation could end up posing a significant risk, of combining with the faltering growth to produce stagflation.
Some economists, including the Chief Economic Adviser Dr. Arvind Subramanian, have mooted the idea of the government temporarily straying from its fiscal consolidation path in order to enable it to step up spending on infrastructure to pump prime the economy, especially given the low levels of private investment. Any additional public expenditure, when coupled with the increased payouts for salaries and pensions as part of the implementation of the > Seventh Pay Commission’s recommendations and the One Rank, One Pension scheme, will in turn fuel price pressures at the retail level and could complicate the Reserve Bank of India’s inflation targeting agenda and monetary policy calculus. While > oil prices remain in free fall, offering succour, food prices continue to climb pushing food inflation to 6.4 per cent in December. And the outlook on that front is hardly reassuring, with reports that unseasonal weather conditions including an El Nino-induced milder winter could lead to the rabi crop yield ending up well below expectations in several regions. With the RBI’s bi-monthly monetary policy and the annual Central budget set to bookend February, all eyes will be on the next set of monthly IIP and inflation data to see if the price gains will plateau, as the central bank had predicted in December, or continue to trend up, and whether output growth recovers or not.",https://www.thehindu.com/opinion/editorial/Stagflation-risk-ahead/article14000025.ece
