Date,Month,Year,Title,Content,Link
26,6,2011,The best CBM yet,"India and Pakistan have taken their re-engagement another commendable step forward with the meeting between the two Foreign Secretaries. Considering the difficulties in relations since the Mumbai 2008 attacks, each official interaction must be seen as an important incremental step in the rebuilding of bilateral relations, to which there is no alternative. As Foreign Secretary Nirupama Rao rightly said, it is time that “a vocabulary of peace,” rather than an ideology of military conflict, determined the way the two countries view each other. These talks capped a series of meetings between officials held since March, following the pattern of the Composite Dialogue process but without calling it that. That these discussions were able to pick up threads abandoned after the Mumbai attacks, including those on relaxing the visa regime and concessions to improve bilateral trade, is encouraging. The Foreign Secretaries discussed the possibilities of more Kashmir-specific confidence-building measures, or CBMs, and the scope for improving those in existence now. Also taken up were CBMs to mitigate the nuclear shadow over the subcontinent and the excessive military build-up on both sides, as was the issue of terrorism. That both sides had to agree through a joint statement to the “cessation of hostile propaganda” is telling about how far this had gone and should be cause for introspection in the news media, which often provides a platform for such propaganda. But what was uplifting was the acknowledgment that “the people of the two countries are at the heart of the relationship.”
Last week, one Pakistani demonstrated that nothing is truer when it comes to India-Pakistan relations. Ansar Burney's act of mobilising funds to free not just the Pakistani sailors held by pirates on the m.v. Suez, but also the Indian ones, has provided exemplary substance to that phrase ‘people-to people contact.' The subsequent mid-sea scuffle between the Indian and Pakistani navies as the rescued ship was being escorted to Karachi only reiterated the truth that the peoples are more capable of civilised engagement than the two states. The human rights activist's decision to help the Indian hostages is all the more heart-warming, considering the hostility he faced from the Pakistani media the last time he assisted an Indian in March 2008, when his efforts led to the release of the death-row prisoner Kashmir Singh from a Pakistani jail after a 30-year-long incarceration. Worse was the shabby treatment meted out to him by India, which deported him from the New Delhi airport in June 2008 on the unexplained ground of “inadequate documentation.” Evidently, Mr. Burney carried no grudge about this. He has shown by deed that humanism is the best CBM.",https://www.thehindu.com/opinion/editorial/the-best-cbm-yet/article2137112.ece
26,6,2011,Impact will be harsh and wide,"It is easy to guess why the central government waited so long before increasing the retail price of diesel, LPG, and kerosene. These petroleum products are far more politically sensitive than petrol, the price of which was allowed to rise last month. When New Delhi finally squared up with the substantial and sustained rise in global oil prices, the revision in prices announced on Friday was sharp and painful to consumers: diesel up by Rs.3 a litre, kerosene by Rs.2, and cooking gas by Rs.50 a cylinder. The repercussions will be harsh and wide: an increase in the price of diesel, the economy's main transportation fuel, will push up the cost of food items, including fruits and vegetables, eggs, and many other perishables that are moved largely by truck. A hike in transportation costs usually has a cascading effect on food prices. In the context of high inflation, especially food inflation, this is extremely bad news for consumers. The calculation may be that LPG is the fuel of choice of the middle classes rather than of poorer sections but it is clear the Rs.50 price increase is deeply resented. As for the increase in the price of kerosene — the poor woman's fuel — there have been reports that a significant proportion of the fuel obtained from the public distribution system is being diverted for adulterating diesel and other more expensive fuels. But how does this make the price hike any less burdensome for the poor families that rely on kerosene for their daily cooking?
Faced with increases in global oil prices three years ago, the United Progressive Alliance government claimed it strove for equity, apportioning the burden among the stakeholders: the consumer, the government, which levies and collects taxes, and the public sector oil companies. This time too it claims to have softened the blow on consumers by scrapping or reducing customs and excise duties on petroleum and its derivatives, in the process forgoing some Rs.49,000 crore of tax revenue. The oil marketing companies say their “under recoveries” will come down by Rs.21,000 crore. Restructuring petroleum product prices may be an acceptable longer-term objective but any sharp increase in the retail prices will be hugely unpopular in a country where the basic needs of hundreds of millions of people are nowhere close to being met, notwithstanding the high economic growth rate. The government ought to take a major share of the blame for failing to meet this challenge from the standpoint of the people and with a longer-term policy perspective.",https://www.thehindu.com/opinion/editorial/impact-will-be-harsh-and-wide/article2137111.ece
27,6,2011,The NSG challenge,"The Nuclear Suppliers Group may well have been trying to tighten the general rules for the international transfer of enrichment and reprocessing equipment and technology (ENR) but its insistence on membership of the Nuclear Non-proliferation Treaty as a condition of supply has effectively punched a hole in the historic waiver India negotiated with the cartel in 2008. This reversal will, of course, politically damage Prime Minister Manmohan Singh, who promised Parliament in 2006 that his government would start placing Indian civil nuclear facilities under international safeguards only after all international restrictions in the nuclear field had been lifted. But a bigger challenge confronts our diplomatic establishment, which now faces the task of ensuring that the mutual commitments undertaken by India and its nuclear partners are implemented in full. Ever since the July 2005 joint statement with the United States, official India has asserted that all the promises and commitments it was making — the separation of its military and civilian nuclear sectors, the acceptance of international safeguards over its civilian facilities, the placing of huge commercial orders, etc. — were in exchange for full civil nuclear cooperation. The bilateral agreements signed with the U.S., France, and Russia, and the NSG statement on India that emerged after two bruising rounds of negotiations in 2008, were all drafted accordingly. If one side now insists on making unilateral changes, this will be a breach of trust.
India's initial response to last week's setback at the NSG has been guarded. It has indicated to the three major reactor-supplying nations that they must stand by their earlier commitments. But if they baulk or prevaricate, New Delhi will have to exercise the leverage it has. The U.S., France, and Russia are not doing India a favour by agreeing to sell nuclear reactors. The bill for this equipment will run eventually into tens of billions of dollars. India has promised to buy 10,000 MW worth of reactors from the U.S. alone. Then there are the defence purchases the country is slated to make. Smart diplomacy would have meant leveraging these assets in advance. The ENR writing has been on the wall since November 2008, when a ‘clean text' of the new restrictions first emerged in draft form. Unfortunately, the United Progressive Alliance regime soft-pedalled the issue, preferring to demarche its partners in private rather than making a big deal out of the fact that the terms of the nuclear deal were being arbitrarily redrawn. Even today, the ENR issue is not a lost cause: like the nuclear embargo itself, this latest unjust restriction on India can be reversed. But only if the government has the political stomach to play hardball.",https://www.thehindu.com/opinion/editorial/the-nsg-challenge/article2139549.ece
27,6,2011,"Finally, a breakthrough","Under tremendous pressure to crack senior crime journalist Jyotirmoy Dey's murder on June 11, the Mumbai police have come up with an underworld shooter from the Chhota Rajan gang as the main culprit. Satish Kaliya and six others are to be booked under the Maharashtra Control of Organised Crime Act (MCOCA) and their gang leader Chhota Rajan made an absconding accused in the case. The arrest comes a day after another gang leader, Chhota Shakeel, called up a leading newspaper and denied he had anything to do with the killing of Dey. Rajan too had reportedly denied his involvement. The Mumbai police took their time with the case and were reluctant to hand it over to the CBI. Investigations are still under way and the 3,000 emails in Dey's inbox have to be examined for crucial evidence. Importantly no motive, whether professional or personal, has been ascribed to the killing as yet. From police accounts, the murder was planned meticulously over 20 days. However, it is rather strange that the shooter was, according to the police, unaware of the identity of Dey as a leading crime reporter and he realised it only subsequently while watching television. The investigation covered a wide ambit since Dey was writing on the oil mafia, underworld links with policemen, and other issues. Admittedly, the police had a difficult task but pressure from the press, the court, and the government forced it into speeding up the investigation and zeroing in on the alleged killers unlike in other States where nothing has happened in similar cases.
For the beleaguered Mumbai police, the arrests have come as a respite after some red herrings were thrown in the path of the investigation. Its reputation has been under the scanner for a while and, even during its moment of triumph, the State Home Minister had to suspend a police inspector who was involved in organising a rave party outside Mumbai. Having caught the suspects, the police have an even bigger challenge — unravelling the motive behind this brazen killing. Most crime reporters have excellent contacts with the underworld and a network of informers. Dey did not speak to anyone of a threat to his life or demand protection. It is an unwritten rule that the underworld rarely killed members of the media, though there were two cases in early 1980s in and outside Mumbai in the heyday of Dawood Ibrahim. The police have indicated that the emails could lay bare the reasons for Dey's tragic death. The investigators cannot rest easy having caught the alleged culprits, though that is a major breakthrough. The reasons for the crime are just as important.",https://www.thehindu.com/opinion/editorial/finally-a-breakthrough/article2139550.ece
28,6,2011,The CAG's mandate,"As auditor to a nation whose institutions of oversight are weak and underdeveloped, the Comptroller and Auditor General of India is more than just the keeper of our national accounts. It is, in many ways, a conscience-keeper and a watchdog, which may not bite but can bark and warn ordinary citizens that something is amiss in the wider affairs of state. Like the Election Commission and the Supreme Court, the CAG has managed to protect its integrity and independence despite pressure from various arms of the state. If conducted freely and fairly, a robust audit can serve as a catalyst for corrective action. The CAG's report on Bofors in 1989 had major political consequences. Its explosive 2010 report on the allocation of 2G spectrum led to the filing of criminal charges against politicians, bureaucrats, and businessmen. Other reports may have had a less dramatic political impact but they have been equally useful. The CAG's observations may be politically embarrassing to the government but they clearly contribute to the public good. Democratic India must ensure that the government takes the work of this constitutionally sanctioned institution very seriously and removes the obstacles placed in the path of a more effective and efficient audit process.
Aware of the limitations of its mandate, the CAG has asked the United Progressive Alliance government to make three broad amendments in the 1971 Audit Act, which governs the functioning of the audit authorities. The first amendment is intended to ensure that government departments reply to audit enquiries in 30 days rather than in the open-ended manner as now. Secondly, the CAG wants the statute to stipulate a clear timeframe for the tabling of completed audit reports on the floor of the relevant legislature. The Act, as it stands today, gives the Central and State governments wide latitude in this regard and it is hardly surprising that this freedom has been abused to delay making public the audit reports that contain embarrassing observations. The third set of proposed amendments is aimed at bringing the CAG's legal mandate up to speed with the changes that have taken place in the way public money is spent. Since the 1971 Act was passed, the 73rd and 74th amendments to the Constitution have been adopted, adding a layer of decentralised governance — and hence expenditure management — to the institutions of the state. Liberalisation has meant public money is increasingly utilised in joint ventures and public-private partnerships. Because of ambiguities in its mandate, the CAG feels unable adequately to audit this vast area of public economic activity. The government should deal with the call for a modernised Audit Act proactively.",https://www.thehindu.com/opinion/editorial/the-cags-mandate/article2142587.ece
28,6,2011,Give Palestine its due,"Palestinians have yet again been denied their due. The recently concluded session of UNESCO's World Heritage Committee rejected the first-ever Palestinian nomination. While it considered proposals from six West Asian countries, it overlooked Palestine's proposal to include the Church of the Nativity in Bethlehem, one the oldest functioning churches, in the world heritage list. The proposal was rejected not on merits, but because UNESCO did not consider Palestine a sovereign state. Getting world heritage status has been critical to improving the protection of heritage sites. In 2002, the Israeli forces besieged and damaged parts of the Church of the Nativity, which is more than 1500 years old and a site of importance for Muslims as well. In 2005, experts listed many more instances of wanton destruction. For example, the Israeli Military Command destroyed 22 historic structures in the old city of Hebron, and permanent structures were built atop the archaeological site of Tell Rumeida. As recently as in 2010, instances of illegitimate appropriation of Palestinian monuments were reported. The hope was that a formal international recognition would serve as an additional deterrent and help Palestinians in nation-building.
Realising the urgent need to protect the cultural sites, UNESCO started training Palestinians to identify important heritage structures and implement the World Heritage Convention. In 2005, a list of 17 monuments located in historic cities such as Bethlehem and Nablus was published. Unfortunately, when it came to the critical phase of nomination, UNESCO, which might plead its hands are tied by convention and the limitations of international law, failed to demonstrate the innovativeness and progressive spirit expected of it. It needs to revisit the founding moments of the World Heritage movement. About 50 years ago, the world came together to save Abu Simbel. Collective concern and gravity of the situation compelled the international community to act creatively and boldly. UNESCO demonstrated some of these traits in 1981, when it overruled Israel's objection and accepted Jordan's proposal to nominate the old city of Jerusalem and its walls for the world heritage list. The reality is that many of the identified heritage sites are in areas administered by the Palestinian National Authority, which is an internationally accepted representative of the Palestinians, and the formation of Palestine State is inevitable. There is no convincing reason to further deny Palestine heritage sites the protection and recognition they deserve and urgently need.",https://www.thehindu.com/opinion/editorial/give-palestine-its-due/article2142584.ece
29,6,2011,A clean chit for now,"The Reserve Bank of India's latest Financial Stability Report attempts to assess the health of India's financial sector in a holistic manner and pinpoint the incipient risks to stability that may arise in a systemic sense. Like its counterparts in the advanced economies, the RBI seeks to draw the right lessons from the interplay of the macroeconomic setting, policies, markets and institutions, for which it claims to rely on up-to-date techniques and methodology. The report declares that India's financial system remains “stable in the face of some fragilities being observed in the global macro-financial environment.” Growth has been slackening in most parts of the world and the risks arising from global imbalances and the European debt crisis show no signs of abating. The truth is that the causes for some of these persistent problems have never been fully addressed. India's growth momentum has moderated slightly on account of both domestic and global factors, but its economic fundamentals continue to remain strong despite concerns over inflation and the fiscal situation. The widening current account deficit also is not a matter of serious concern for now, although a slowdown in capital inflows could occur as the advanced economies exit from their accommodative policies. However, government expenditure needs to be more tightly managed as part of a well thought-out process of fiscal consolidation.
The domestic financial markets remain stress-free and are expected to be so in the near future. There has been a strong demand for credit and, consequently, liquidity has tightened recently. One subject of concern has been the currency mismatches that have arisen in the wake of domestic companies relying more extensively than before on external commercial borrowings. A related problem is that many domestic corporate issuers of foreign currency convertible bonds (FCCBs) might face refunding risks by March 2013, when it would be time for redemption. The conversion prices on many of these bonds are much higher than the current prices of the linked equity shares, and it is unlikely that the gap will narrow. The Indian banking system remains well capitalised, with both core capital adequacy and leverage ratios ruling at comfortable levels. Even as credit off-take has rebounded recently, asset quality has improved although certain specific sectors of the economy could pose problems. For now, a rise in net interest income has boosted the profitability of banks, but over the near-term rising costs may weigh in. Banks need to be vigilant in facing up to interest rate risks in the prevailing inflation scenario.",https://www.thehindu.com/opinion/editorial/a-clean-chit-for-now/article2145130.ece
29,6,2011,Old fears in Thai election,"The July 3 parliamentary election in Thailand is the culmination of a bitter five-year-political battle that haunted the country, leading to constant unrest and uncertainty. In December 2007, a year after the Thai Army removed the billionaire Prime Minister Thakshin Shinawatra in a coup and banned his political party, its proxy, the People Power Party, managed to win the parliamentary elections impressively. However, within a year, it found itself outmanoeuvred, and the opposition Democrat Party led by Abhisit Vejjajiva put together a coalition and took office. Since then, there has been a rash of protests resulting in bouts of political paralysis. Last year, security forces put down anti-government protesters with bullets, leaving some 90 people dead. Clearly, in the coming election, Mr. Thaksin, who lives in self-exile abroad after fleeing Thailand to escape prosecution on corruption charges, is eager to avenge his 2006 removal. His party, now called the Pheu Thai, has fielded his sister Yingluck Shinawatra as the prime ministerial candidate. Evidently, the former Prime Minister hopes to run the country through her. There are fears that the election itself will not remove the tensions between the colour-coded political camps — Red Shirts, comprising mainly the rural and urban poor, for the Shinawatra clan; and Yellow Shirts, made up of the prosperous old ruling elites, for Mr. Abhisit and his Democrat Party — until Thailand addresses the deeper malaise of the military's role in politics.
The Royal Thai Army — which has carried out a total of 18 coups, and like the Pakistan Army, has played a backroom role supported by the monarchy during times of civilian rule — is a powerful player in this election. Army chief Prayuth Chan-Ocha declared recently that as a neutral entity, it had no intention of meddling in the election. But his warning that the monarchy was under threat and his demand that voters must elect “good people” have left no one in doubt that the Army has already made its choice. General Prayuth led the 2006 coup, and his televised speech came as polls predicted Mr. Thaksin's PTP in the lead. With the Army having helped put together the 2008 Democrat Party-led coalition, there is concern that if the Pheu Thai Party wins this election it will not be allowed to remain in office for long. On the other hand, it is certain too that the political roiling will continue should voters choose the Democrats — Mr. Thaksin has enough money and street power to ensure that the government will never have it easy. Either way, it appears that political peace in Thailand is still a distant prospect.",https://www.thehindu.com/opinion/editorial/old-fears-in-thai-election/article2145128.ece
30,6,2011,Flawed medium and message,"If regular elections and a constitutionally mandated separation of powers have been the traditional hallmarks of democracy, frequent and effective communication between leaders and citizens is surely a key ingredient of a modern republic. In India, however, our principal political leaders seldom speak without the prop of a prepared text. Prime Minister Manmohan Singh fields questions when he travels abroad but has held only two press conferences and two interactions with editors in Delhi in the past seven years. As for interviews, he has allowed himself to be questioned by an Indian newspaper only once and never by an Indian news channel. Congress president Sonia Gandhi, too, has not really been heard from at close quarters except for the briefest of triumphal soundbites just after the Rajya Sabha passed the Women's Reservation Bill. These are extraordinary facts by any yardstick. They speak either of our leaders' lack of confidence or their lack of concern for addressing the sort of questions a democratic polity throws up from time to time. This absence of communication is made worse by the dissonance generated by disparate voices from the ruling party and government. If Dr. Singh bemoans the media helping to create an “atmosphere of cynicism” all around, he and the government and the Congress have only themselves to blame.
The Prime Minister's interaction with a small group of editors was intended to clear the air on issues like corruption but his answers will likely have the opposite effect. Dr. Singh sought refuge in the claim that the decisions for which his government is being pilloried now “post facto” were taken under conditions of “uncertainty” and that the accusations of wrongdoing and corruption would paralyse the government and discourage “entrepreneurial impulses.” Nothing could be further from the truth. There was no uncertainty about true prices, for example, when bloated contracts were awarded to companies during the Commonwealth Games. And the CBI's charge sheet makes it clear that 2G spectrum was not distributed by the Telecom ministry under uncertain conditions at all: Former minister A. Raja and his associates and the companies that allegedly colluded with them knew very well what the true value of the licences were. Dr. Singh's biggest blunder, however, was to upbraid the Comptroller and Auditor General, one of the few state institutions that the public at large still has faith in. Since it is thanks to the CAG report on 2G that the criminal investigation into the telecom scam really got moving, ordinary Indians are likely to view the Prime Minister's remarks as further evidence of the unwillingness of this government to seriously tackle the problem of graft.",https://www.thehindu.com/opinion/editorial/flawed-medium-and-message/article2148075.ece
30,6,2011,Rowling & the future of reading,"For years J.K. Rowling refused to release e-book editions of the hugely successful Harry Potter series, citing piracy concerns. Of course, this had the opposite effect; the traffic in illegal e-copies of her seven HP novels reached record proportions. Now the author has done a complete turnaround by announcing the launch of Pottermore.com, a website that will carry digital editions of her books. While Ms Rowling's hand may have been forced, her plan is revolutionary in some critical respects and has implications for the future of digital publishing. Since Pottermore.com will be the single legal source for the HP e-books, it is likely to demonstrate that successful authors can find a way around major e-book sellers, who take a share of the profit; predictably, some have reacted with alarm to the author's initiative. The books will not be under the restrictive Digital Rights Management (DRM) regime, which means they will not be locked on one platform but can be accessed on a variety of electronic book reading devices; the piracy problem will be tackled by means of a digital watermark that can assist in tracking those who illegally share a purchased e-book.
Pottermore.com, which will be up and running in October 2011, has been conceived as much more than a website selling e-book editions of the HP series. Yes of course, there will be new material about the characters and places. But the real attraction of the website, on which Ms Rowling has worked for about a year in close collaboration with web developers, will be its interactivity. Expect to find illustrations, quizzes, gaming, video streaming, and meet other HP fans online. The digital revolution has already had a huge impact on the book trade, and the e-book sales have seen an explosive growth worldwide. Recently, Amazon.com, which describes itself as the “world's biggest bookstore,” announced that it now sells more electronic books than print editions. But the way we read and learn in the future is also likely to be transformed, given the potential the web holds for interactivity. Last month, in a presentation that outlined his company's vision for the future, the CEO of Penguin Books, John Makinson, talked of embedding interactive content such as audio and video streaming into its e-books. Apart from providing a new kind of reading experience, such interactivity has enormous potential as a teaching and learning aid. So while Ms Rowling's new experiment may be viewed as a business venture by a phenomenally successful writer, at another level she may be a step ahead of others in foreseeing the evolution of reading.",https://www.thehindu.com/opinion/editorial/rowling-the-future-of-reading/article2148074.ece
1,7,2011,The tide of war in Afghanistan,"“The tide of war,” President Barack Obama said of Afghanistan earlier this month, “is receding.” The storming on Wednesday of the Intercontinental Hotel in Kabul, which claimed the lives of 12 civilians, was a sharp riposte. Believed to have been carried out by a suicide squad despatched by the Taliban-affiliated warlord Jalaluddin Haqqani, the assault isn't the most lethal the country has seen this summer: suicide attacks, bombings, and ambushes continue reaping the lives of Afghans in ever greater numbers. In a report released this week, United Nations Secretary-General Ban Ki-moon said violence in Afghanistan caused 2,950 civilian casualties, including 1,090 deaths, in the last three months — up a dramatic 20 per cent from the number for the same period in 2010. It said anti-government forces were responsible for eight in ten of the killings; one-tenth were caused by Afghan and allied forces; and a tenth could not be attributed to either side. Noting that “suicide attacks have increased significantly since March,” the report observes that “abductions and assassinations of Afghan citizens also rose.” Fighting has escalated in the country's east, and jihadist groups like the Islamist Movement of Uzbekistan are reported to have an increasing operational capability in the north, an area long considered relatively peaceful.
Earlier this month, Mr. Obama announced a schedule for the withdrawal of 33,000 troops from Afghanistan by the end of next summer, a precursor to a final pullout. His claims notwithstanding, Afghanistan is being left to its fate: none of the strategies intended to lay stable foundations for the future has worked. Last year's surge of troops did cause heavy attrition among the Taliban, but failed to contain violence. The United States and its allies, which have now held three rounds of meetings with interlocutors for the Taliban in Europe and the United Arab Emirates, also hoped the surge would push the jihadists into agreeing to a peace deal. However, secure in the knowledge that its superpower adversary is leaving, the Taliban have good reason to escalate violence — suffering attrition in the hope of demonstrating to its supporters that it drove the U.S. out, and to its enemies, that its rise is inexorable. Islamabad, in turn, continues to shelter and fund the Jalaluddin Haqqani network as well as other Taliban elements, in return for their help in battling jihadists seeking to overthrow the Pakistani state. In the months to come, more blood will be spilt as both Afghan jihadists and their adversaries compete to secure their positions in anticipation of the final U.S. pullout. Barring a miracle, Afghanistan has little to look forward to other than a rising tide of blood.",https://www.thehindu.com/opinion/editorial/the-tide-of-war-in-afghanistan/article2151118.ece
1,7,2011,Removing barriers,"Creating an enabling environment for people with disability should be among the foremost policy concerns for India, as it makes large investments in infrastructure. The national approach to the question of improved accessibility and opportunity for the disabled has — barring a few exceptions such as access to polling booths — been one of half-measures. Last year, the Centre took the welcome step of constituting a committee to draft a new law to replace the ineffective Persons with Disabilities (Equal Opportunities, Protection of Rights and Full Participation) Act, 1995 but failed to press ahead. The Ministry of Social Justice and Empowerment should hasten the framing of this law with emphasis on removing barriers that affect people with disabilities of different kinds. This is no doubt a demanding task but the World Report on Disability by the World Health Organisation offers comprehensive resources for policy-making. The overarching goal must be to help the disabled achieve physical mobility, social interaction, and gainful employment.
Universal design is the core principle guiding accessibility. For that to become the norm, India must adopt a culture of accessibility at all levels of government. It must also set mandatory standards. The benefits of changes produced by such measures as friendly footpaths, properly designed toilets, ramp-equipped public buildings, and easy-to-use transport will not be confined to the disabled but will cover a broader range of citizens, including parents with small children and the elderly. Transport access brings new opportunity, and in the case of people with disability the entire travel chain has to be considered for modification. Mainstreaming these goals would require a robust law and a regime of audits and certification. For existing public facilities, an active retrofitting programme will be necessary. Information and Communication Technology has immense potential to assist the disabled, and legal standards would make many more gadgets accessible; the United States has laws that lay down such requirements for telephones, television, and information kiosks. Beyond physical and systemic barriers, though, there is the attitudinal. A glaring example of prejudice is discrimination in employment, which the United Nations Convention on the Rights of Persons with Disabilities prohibits. These are major challenges, but there is no reason why they cannot be addressed with sufficient political will, given the assertive national mood seeking measures to benefit different classes of citizens.",https://www.thehindu.com/opinion/editorial/removing-barriers/article2151117.ece
3,7,2011,Scrubbing out criticism,"The Google Transparency Report for July to December 2010 makes this unflattering revelation: the number of requests from Indian authorities for disclosure of data about Internet users and for removal of content from websites has risen sharply. As a measure of intolerance and attempts at censorship, the Transparency Report now provides more data for analysis than in the past. The role played by governments in the deletion of content is among the additional features. On the face of it, India's requests may appear to be unexceptional. After all, several democracies, not to speak of countries with less tolerant regimes, have made similar demands on Google. What does set India apart from genuinely liberal countries is the nature of the content sought to be scrubbed out and the agencies involved. Most of the removal requests pertain to allegedly defamatory postings on websites such as YouTube and Blogger, and specific web search results. That they have been made by executive agencies and the police without recourse to due process is bad enough. What makes them ridiculous is that the authorities targeted online content critical of Chief Ministers and senior officials of different States. Google has done well to mostly reject these blatant attempts at censorship, complying with only 22 per cent of the cases. It is noteworthythat this is a low acceptance rate compared with other robust democracies.
The resort to non-judicial processes to curb Internet freedom in the majority of cases pertaining to India is part of a disturbing trend. It is of a piece with the new rules framed under the Information Technology Act 2000, diluting fundamental freedoms and ushering in a culture of suffocating surveillance. On content removal, it needs to be pointed out that in the United States, Google acted on court orders to remove material deemed defamatory. In Britain, fraudulent advertising linked to scams was removed. Naturally, the compliance rate for both countries is high, unlike the Indian experience. These pointers must convince India that its heavy-handed approach to scrub inconvenient speech off the Internet is earning it worldwide notoriety. It is also time the central government changed its Orwellian course on the question of privacy. Too much emphasis is placed on creating comprehensive, inter-linked databases citing security, without giving sufficient thought to data protection. Moreover, the new rules under the IT Act require intermediaries such as cyber-cafes and Internet Service Providers to retain personal data for long periods, increasing the likelihood of misuse. Correcting these aberrations, which do not sit well with tenets of democracy, is the right thing to do.",https://www.thehindu.com/opinion/editorial/scrubbing-out-criticism/article2156223.ece
3,7,2011,The twist in the Strauss-Kahn tale,"The bottom seems all but knocked out of the sexual assault case against Dominique Strauss-Kahn. The dramatic change in the fortunes of the former chief of the International Monetary Fund, who has been released from house arrest, is a result of the discovery that the Guinean hotel maid who accused him had told a string of lies about her background as well as her actions on the day of the alleged sexual assault. The ground-shifting revelations include her falsifying details in her application for political asylum, including fabricating a story about being raped and beaten up in Guinea; her telling an incarcerated drug dealer — the day after she levelled rape charges — that she could make money off the case; and her puzzling behaviour of entering another room after the alleged assault and returning to clean Mr. Strauss-Kahn's suite before reporting the incident. All of this may fall short of proving there was no attempted rape. Although called into question time and again, strictly speaking the reputation of a woman — including such things as her sexual or criminal history — is irrelevant in determining whether she was a victim of rape. However, given the nature of the heinous crime alleged, corroborative evidence is difficult to come by; as a result, courts depend a great deal on the credibility of the victim and her testimony.
In the Strauss-Kahn case, the forensic evidence establishes that a sexual encounter did take place in his Manhattan hotel suite. The issue was always whether this was consensual or forced. If the case does come up for trial, which seems unlikely at this juncture, the new revelations about the maid and her actions would leave any jury extremely sceptical that she was being truthful about what took place. Mr. Strauss-Kahn's lawyers are bound to portray him as a victim of an extortionist trap. If the case is given the burial that many now expect, the focus of attention will turn to Mr. Strauss-Kahn's political future. If he is cleared of all charges, his supporters will hope he will reclaim his position as the Socialist Party's front-runner for next year's French Presidential election. However, with the prosecution deciding to push on with the investigation, Mr. Strauss-Kahn could be running out of time. His party's primary for selecting its candidate to contest against President Nicolas Sarkozy is to take place in October. It also remains to be seen whether the slew of reports about his extra-marital affairs and his habit of making unwelcome advances, which appeared in the media soon after he was charged with attempted rape, will retard a quick and complete political rehabilitation.",https://www.thehindu.com/opinion/editorial/the-twist-in-the-strausskahn-tale/article2156225.ece
4,7,2011,The making of the new champ,"Novak Djokovic's most impressive achievement isn't his victory at Wimbledon or his ascent to top of men's tennis; it's that he managed both these accomplishments, a childhood dream and a long-term goal as he later described them, in an era that Roger Federer and Rafael Nadal have made their own. For a while Djokovic appeared to be no more than a warm-up act to the enthralling, storied rivalry between two of the greatest players of all time. Between them, Federer and Nadal won 24 of the 28 Grand Slam tournaments that were played in the seven years preceding 2011. Dominance in sport affects the rest of the field in two ways: most can't stand the pressure and settle for mediocrity; a few refuse to yield and are forced to heights perhaps even they mightn't have imagined. Djokovic never doubted which group he belonged to. Although the Serb's progress after his breakthrough win — at the 2008 Australian Open — wasn't as he would have wished, his drive didn't suffer. He committed to getting better, knowing the results mightn't show immediately. Winning the Davis Cup late last year was a turnaround: he later said that the fear of losing didn't grip him as severely any longer.
The liberation from fear led to Djokovic becoming the best tennis player of 2011. His only defeat in 49 matches was to an inspired Federer at the French Open. With every victory, his belief strengthened. The 24-year-old's singular year has been driven by significant advancements in technique and fitness. His forehand, which often broke down, became more solid and better balanced; his serve gained from a minor adjustment, helping him set up points better. With these enhancements, his piercing two-handed backhand, always a weapon, grew more potent. Excellent at defensive play, he could now dictate the tempo as well. Djokovic's improved physical conditioning, which was aided in part by a gluten-free diet, was just as vital. The knowledge that he could stay with Nadal in the long rally — not only could he cover court as well, he could also hit with similar intensity in the later stages of the point — protected him against the pressure to do too much too soon. In short, he could do to Nadal what the Spaniard usually did to others. As Nadal graciously admitted after the Wimbledon final, his fifth defeat to Djokovic this year, his play no longer seems to bother his rival; he has to find solutions against Djokovic. From being coerced by Federer and Nadal to raise his game to compelling the great champions to lift theirs, Djokovic has come a long way. Tennis is extraordinarily fortunate that the careers of these three men have coincided.",https://www.thehindu.com/opinion/editorial/the-making-of-the-new-champ/article2159074.ece
